-2974	-3143	-3211	-2623	1771814	-3218	-2129	-2864	-2361	-2074	-3070	-2694	-1973	407851	1666717	-2773	1916560	1650176	29858553	-2189424	-2864	-1601545	-2143972	-1703914	-1698924	-3047	-2247	-2181	-2572	-2458	-2223	-3073	-2177	-1397626	-1668908	1666428	1245063	-4580361	1547463	1853574	1400190	2610153	-59534799	-7589511	-19198560	1746138	1756107	2201505	15157998	-26288592	39363720	2394636	1211148	1799172	-71940000	-76649112	1809036	222650568	799164	1110996	-388800
-6	-6	-6	-6	3184	-6	-4	-5	-5	-5	-6	-5	-4	747	2968	-6	3514	2860	53456	-3800	-6	-2891	-3738	-3055	-3047	-10	-4	-4	-4	-4	-4	-6	-5	-2486	-3010	3006	2250	-8262	2841	3234	2490	4587	-105789	-13569	-34512	3141	3156	3849	27378	-47148	69624	4188	2112	3240	-128016	-136428	3252	396288	1404	2052	-648
-4	-5	-5	-5	2494	-5	-4	-3	-4	-4	-5	-4	-4	465	2251	-5	2550	2148	42105	-2789	-5	-2084	-2890	-2415	-2247	-4	-8	-3	-3	-3	-4	-4	-4	-1772	-2335	2331	1902	-6561	2205	2388	1776	3702	-80145	-10212	-26307	2325	2502	2982	20682	-35988	52668	3072	1704	2592	-97140	-104736	2676	302796	1224	1692	108
-5	-4	-5	-5	2417	-5	-4	-4	-3	-4	-5	-4	-4	464	2192	-5	2498	2035	40555	-2675	-4	-2003	-2785	-2329	-2181	-4	-3	-8	-3	-3	-4	-5	-3	-1718	-2263	2259	1842	-6366	2157	2292	1722	3546	-77331	-9879	-25461	2259	2415	2880	20010	-34812	50760	2988	1620	2484	-93768	-100944	2580	291996	1152	1656	0
-5	-5	-4	-5	2754	-5	-4	-4	-4	-3	-5	-4	-4	610	2519	-4	2898	2496	45652	-3286	-5	-2415	-3228	-2597	-2572	-4	-3	-3	-8	-3	-4	-5	-4	-2105	-2563	2559	1920	-7041	2364	2769	2109	3960	-90057	-11502	-29235	2652	2685	3324	23094	-40008	59424	3624	1860	2748	-108996	-116340	2796	337680	1224	1692	-432
-5	-5	-5	-4	2639	-5	-4	-4	-4	-4	-4	-4	-4	574	2392	-5	2816	2343	44085	-3068	-5	-2314	-3039	-2510	-2458	-4	-3	-3	-3	-8	-4	-5	-4	-1985	-2458	2454	1890	-6810	2322	2610	1989	3786	-85896	-10983	-28053	2538	2598	3135	22200	-38352	56532	3372	1776	2676	-104040	-111384	2736	322920	1188	1692	-216
-5	-5	-5	-5	2435	-4	-4	-4	-4	-4	-5	-3	-4	518	2192	-5	2606	2044	40629	-2720	-5	-2069	-2746	-2334	-2223	-4	-4	-4	-4	-4	-8	-4	-3	-1782	-2301	2298	1785	-6387	2202	2313	1785	3447	-77955	-9987	-25707	2301	2421	2838	20316	-35088	51168	3012	1632	2460	-94596	-101496	2568	293976	1080	1656	-108
-6	-6	-6	-6	3285	-6	-4	-5	-5	-5	-6	-5	-4	711	3046	-6	3530	2974	55304	-3906	-6	-2841	-3892	-3117	-3073	-6	-4	-5	-5	-5	-4	-10	-4	-2470	-3107	3102	2343	-8550	2901	3318	2475	4815	-108111	-13749	-35040	3174	3228	4014	27594	-47952	71424	4212	2268	3336	-130812	-140028	3396	406080	1440	2160	-324
-4	-5	-5	-5	2453	-5	-4	-3	-4	-4	-5	-4	-4	465	2155	-5	2464	2073	40620	-2660	-5	-2029	-2743	-2304	-2177	-5	-4	-3	-4	-4	-3	-4	-8	-1724	-2263	2259	1812	-6333	2118	2271	1728	3507	-76869	-9834	-25416	2259	2394	2841	20058	-34752	50376	2976	1632	2472	-93312	-100644	2580	290952	1152	1584	216
-2404	-2560	-2601	-2079	1455074	-2515	-1757	-2441	-1844	-1585	-2559	-2153	-1469	339950	1371054	-2202	1570518	1366833	24465853	-1815175	-2329	-1326437	-1768561	-1398045	-1397626	-2486	-1772	-1718	-2105	-1985	-1782	-2470	-1724	-1163614	-1370555	1368594	1016541	-3755421	1261623	1538328	1165557	2142957	-49091628	-6256578	-15781908	1435524	1440102	1815006	12467430	-21615264	32487084	1988328	990228	1470120	-59280168	-63068904	1472880	183307464	657972	893736	-374868
-2897	-3149	-3275	-2728	1759608	-3137	-2200	-2815	-2338	-2182	-3118	-2716	-2062	394651	1642351	-2789	1885981	1621824	29631709	-2145590	-2987	-1570810	-2113875	-1691553	-1668908	-3010	-2335	-2263	-2563	-2458	-2301	-3107	-2263	-1370555	-1657550	1655073	1249518	-4561710	1537671	1820112	1373067	2588340	-58701660	-7477494	-18955329	1716801	1744608	2172156	14955066	-25956804	38799060	2345520	1205292	1786536	-70954800	-75723660	1808376	219817512	800352	1112724	-317196
964	1048	1090	908	-585653	1044	732	937	778	726	1038	904	686	-131365	-546633	928	-627715	-539813	-9862310	714154	994	522840	703578	562999	555476	1002	777	753	853	818	766	1034	753	456198	551691	-550868	-415863	1518276	-511772	-605816	-457031	-861478	19538135	2488790	6308977	-571413	-580654	-722972	-4977574	8639312	-12913848	-780700	-401152	-594604	23616392	25203488	-601860	-73163172	-266376	-370320	105660
720	812	844	735	-443255	798	603	685	592	574	791	708	574	-95704	-409554	746	-469312	-401764	-7458046	529586	776	390014	526926	426548	415021	750	634	614	640	630	595	781	604	338847	416506	-415863	-320154	1152368	-388040	-450401	-339509	-651675	14645942	1865607	4745239	-427371	-440314	-542001	-3741730	6497148	-9668528	-580664	-302720	-451568	17712984	18944904	-459824	-54945564	-205344	-283764	57996
-2652	-2909	-3024	-2553	1615351	-2889	-2067	-2561	-2151	-2026	-2867	-2517	-1948	358650	1503549	-2604	1725712	1482021	27195552	-1958754	-2765	-1436413	-1934912	-1553273	-1526787	-2754	-2187	-2122	-2347	-2270	-2129	-2850	-2111	-1251807	-1520570	1518276	1152368	-4190798	1412331	1662721	1254144	2375633	-53747212	-6846531	-17371921	1571041	1602384	1988812	13703890	-23787580	35512252	2143112	1105508	1641564	-64976448	-69384456	1664356	201366588	738360	1024944	-269424
909	986	1022	869	-544120	994	688	852	757	700	959	845	686	-121209	-507222	891	-584813	-497930	-9173895	658779	927	483939	650987	523673	515821	947	735	719	788	774	734	967	706	420541	512557	-511772	-388040	1412331	-478438	-558767	-421362	-799767	18107421	2307784	5860903	-530842	-540289	-669208	-4624044	8023492	-11958976	-720284	-372788	-554312	21896916	23386244	-562048	-67867068	-247188	-348684	87480
1034	1147	1164	890	-642969	1115	765	1061	808	715	1112	977	648	-149338	-606956	959	-694523	-605962	-10845253	804286	1032	584674	784353	619277	617858	1078	796	764	923	870	771	1106	757	512776	606704	-605816	-450401	1662721	-558767	-681568	-513683	-950976	21727709	2766143	6978917	-634614	-637795	-804827	-5508242	9561288	-14385492	-877736	-441392	-651660	26236352	27930708	-654176	-81159648	-291384	-398160	156384
803	855	869	694	-485923	840	587	815	616	530	854	719	491	-113502	-457857	736	-524496	-456419	-8170689	606125	778	442924	590595	466900	466730	830	592	574	703	663	595	825	576	388519	457689	-457031	-339509	1254144	-421362	-513683	-389176	-715662	16393729	2089334	5270389	-479390	-480949	-606110	-4163470	7218436	-10848684	-663932	-330716	-490992	19796228	21061800	-491936	-61214904	-219744	-298548	124992
1480	1650	1709	1393	-916151	1648	1157	1452	1187	1105	1598	1437	1058	-204936	-856903	1456	-980730	-847588	-15448567	1121106	1523	818677	1104954	882110	870051	1529	1234	1182	1320	1262	1149	1605	1169	714319	862780	-861478	-651675	2375633	-799767	-950976	-715662	-1353124	30627690	3899755	9881170	-894755	-909487	-1135093	-7792792	13533760	-20249376	-1225192	-628704	-932144	37014632	39503020	-942336	-114671808	-419280	-578916	167364
-34092	-37140	-37933	-30668	20767836	-36977	-25435	-33617	-27031	-24309	-36194	-31814	-22855	4745304	19500607	-32341	22365703	19340069	349970714	-25635096	-33981	-18726570	-25130958	-19983866	-19844933	-35263	-26715	-25777	-30019	-28632	-25985	-36037	-25623	-16363876	-19567220	19538135	14645942	-53747212	18107421	21727709	16393729	30627690	-697278750	-88831096	-224688270	20398372	20596460	25806161	177336756	-307724164	461152772	28025828	14215852	21081104	-842457212	-897899152	21231676	2607861192	9427812	13003512	-4433148
-4388	-4730	-4804	-3939	2646811	-4736	-3252	-4289	-3467	-3099	-4619	-4042	-2925	605653	2484731	-4159	2851784	2462037	44578194	-3264039	-4317	-2388125	-3199743	-2545866	-2529837	-4523	-3404	-3293	-3834	-3661	-3329	-4583	-3278	-2085526	-2492498	2488790	1865607	-6846531	2307784	2766143	2089334	3899755	-88831096	-11321276	-28638988	2600510	2624110	3285977	22608852	-39218672	58736584	3571852	1807856	2686180	-107332428	-114383012	2703800	332228772	1200564	1656132	-571284
-11173	-12034	-12235	-10195	6712091	-12120	-8306	-10778	-8909	-8043	-11741	-10316	-7669	1524209	6287039	-10677	7221680	6215243	113044233	-8233964	-11069	-6032680	-8089666	-6455469	-6399520	-11504	-8769	-8487	-9745	-9351	-8569	-11680	-8472	-5260636	-6318443	6308977	4745239	-17371921	5860903	6978917	5270389	9881170	-224688270	-28638988	-72524990	6580324	6655720	8310071	57247686	-99308108	148511964	9012780	4585104	6817452	-271549552	-289555724	6874940	840827424	3047628	4221576	-1348416
1023	1080	1102	906	-607619	1105	735	980	813	717	1055	924	683	-139542	-571126	956	-656866	-565064	-10238024	749494	987	548505	734451	584214	582046	1047	775	753	884	846	767	1058	753	478508	572267	-571413	-427371	1571041	-530842	-634614	-479390	-894755	20398372	2600510	6580324	-598316	-602192	-754261	-5195290	9010116	-13485576	-819864	-415244	-617012	24650340	26268192	-620760	-76299000	-274128	-381480	130824
1009	1125	1139	963	-617879	1114	785	978	822	760	1086	966	739	-137854	-575894	990	-661139	-568223	-10410354	751524	1049	551250	741337	595000	585369	1052	834	805	895	866	807	1076	798	480034	581536	-580654	-440314	1602384	-540289	-637795	-480949	-909487	20596460	2624110	6655720	-602192	-613676	-761831	-5251232	9114156	-13609024	-822640	-423012	-628564	24898440	26581316	-636676	-77150196	-282840	-391512	106488
1249	1367	1414	1125	-768108	1370	935	1247	973	902	1333	1186	833	-174998	-722077	1188	-826366	-716793	-12952917	949768	1249	691616	931724	739254	733835	1283	994	960	1108	1045	946	1338	947	605002	724052	-722972	-542001	1988812	-669208	-804827	-606110	-1135093	25806161	3285977	8310071	-754261	-761831	-956652	-6555612	11382876	-17072236	-1037108	-527196	-779868	31176496	33232648	-785820	-96516504	-349056	-481212	162468
4431	4749	4804	4026	-2648588	4778	3280	4259	3534	3161	4641	4056	3018	-602842	-2480710	4227	-2850841	-2452269	-44587405	3249438	4359	2383267	3190838	2546594	2526333	4563	3447	3335	3849	3700	3386	4599	3343	2077905	2492511	-2488787	-1870865	6851945	-2312022	-2754121	-2081735	-3896396	88668378	11304426	28623843	-2597645	-2625616	-3277806	-22599225	39192338	-58602304	-3558966	-1806432	-2689134	107160592	114246728	-2710044	-331778022	-1201842	-1663110	542286
-3812	-4121	-4190	-3477	2297583	-4144	-2838	-3690	-3040	-2747	-4016	-3535	-2617	521735	2152412	-3642	2471665	2128762	38701527	-2820123	-3788	-2065198	-2770359	-2210074	-2190716	-3929	-2999	-2901	-3334	-3196	-2924	-3996	-2896	-1801272	-2163067	2159828	1624287	-5946895	2005873	2390322	1804609	3383440	-76931041	-9804668	-24827027	2252529	2278539	2845719	19596169	-33996830	50852831	3086219	1570398	2333698	-92973370	-99138558	2353551	287883552	1043589	1444701	-461700
5599	6128	6276	5014	-3430275	6081	4179	5564	4435	3988	5968	5252	3727	-785251	-3223800	5295	-3695693	-3200785	-57823156	4243304	5601	3095907	4156925	3301471	3280310	5802	4389	4230	4952	4711	4264	5952	4198	2707257	3233255	-3228462	-2417132	8878063	-2989744	-3596373	-2712171	-5062344	115288193	14684146	37127991	-3371394	-3402256	-4268059	-29301152	50852831	-76263890	-4636194	-2350714	-3481577	139278983	148425952	-3505378	-431111415	-1556808	-2145513	744084
342	367	368	295	-207628	368	250	346	261	223	362	310	212	-48372	-195790	314	-224009	-195105	-3494392	259073	327	189093	252644	199661	199553	349	256	249	302	281	251	351	248	165694	195460	-195175	-145166	535778	-180071	-219434	-165983	-306298	7006457	892963	2253195	-204966	-205660	-259277	-1779483	3086219	-4636194	-283890	-141538	-210083	8461408	9004417	-210581	-26168271	-94077	-127821	52245
168	192	201	159	-106394	193	127	166	140	133	183	169	125	-23665	-99425	159	-114089	-98495	-1799009	130182	185	94555	128304	102568	100929	176	142	135	155	148	136	189	136	82519	100441	-100288	-75680	276377	-93197	-110348	-82679	-157176	3553963	451964	1146276	-103811	-105753	-131799	-903216	1570398	-2350714	-141538	-73934	-108388	4296129	4589481	-110154	-13317453	-48435	-67974	16407
259	287	294	249	-158223	290	202	245	214	197	275	251	191	-35164	-147488	257	-169505	-145266	-2667039	192087	268	140923	189703	152345	149931	270	216	207	229	223	205	278	206	122510	148878	-148651	-112892	410391	-138578	-162915	-122748	-233036	5270276	671545	1704363	-154253	-157141	-194967	-1344567	2333698	-3481577	-210083	-108388	-161302	6372093	6804597	-163259	-19747842	-72363	-100782	26253
-10322	-11228	-11465	-9312	6276411	-11210	-7691	-10139	-8201	-7379	-10941	-9624	-6958	1432251	5890790	-9796	6758295	5839153	105764342	-7738877	-10292	-5655345	-7589720	-6039100	-5995000	-10668	-8095	-7814	-9083	-8670	-7883	-10901	-7776	-4940014	-5912900	5904098	4428246	-16244112	5474229	6559088	4949057	9253658	-210614303	-26833107	-67887388	6162585	6224610	7794124	53580296	-92973370	139278983	8461408	4296129	6372093	-254480700	-271257878	6419834	787807470	2849058	3934176	-1320993
-10992	-12024	-12288	-10019	6698568	-11999	-8239	-10758	-8787	-7978	-11683	-10334	-7557	1520383	6278814	-10493	7203671	6218538	112903880	-8237029	-11076	-6020424	-8089182	-6446452	-6387426	-11369	-8728	-8412	-9695	-9282	-8458	-11669	-8387	-5255742	-6310305	6300872	4736226	-17346114	5846561	6982677	5265450	9875755	-224474788	-28595753	-72388931	6567048	6645329	8308162	57123364	-99138558	148425952	9004417	4589481	6804597	-271257878	-289257688	6865102	839948517	3045042	4211745	-1342422
260	294	301	257	-160110	294	204	247	217	208	281	256	205	-34970	-148518	259	-170672	-145975	-2700634	192647	280	141316	191062	154245	150753	271	223	215	233	228	214	283	215	122740	150698	-150465	-114956	416089	-140512	-163544	-122984	-235584	5307919	675950	1718735	-155190	-159169	-196455	-1355022	2353551	-3505378	-210581	-110154	-163259	6419834	6865102	-166316	-19912320	-73497	-102873	20925
10647	11618	11871	9663	-6481560	11596	7959	10434	8490	7682	11303	9975	7261	-1474322	-6078664	10139	-6973961	-6022319	-109236716	7978901	10682	5831271	7831475	6237092	6184738	11008	8411	8111	9380	8970	8166	11280	8082	5091874	6106042	-6096931	-4578797	16780549	-5655589	-6763304	-5101242	-9555984	217321766	27685731	70068952	-6358250	-6429183	-8043042	-55296337	95961184	-143703805	-8722757	-4439151	-6582614	262602490	279982839	-6637440	-813068770	-2944565	-4070356	1324938
37	44	44	38	-23699	42	33	37	30	28	42	38	29	-5137	-21904	39	-24943	-21637	-398493	28518	41	20991	28295	22847	22199	39	34	32	34	33	30	40	32	18277	22232	-22198	-17112	61530	-20599	-24282	-18312	-34940	785651	100047	253969	-22844	-23570	-29088	-200307	347863	-518936	-31359	-16145	-24121	949686	1015014	-24499	-2944565	-11128	-14925	3588
54	60	64	55	-32766	62	42	49	47	46	57	53	45	-7085	-30423	55	-35172	-29632	-554234	39122	58	28703	38982	31602	30861	57	47	46	47	47	46	60	44	24826	30909	-30860	-23647	85412	-29057	-33180	-24879	-48243	1083626	138011	351798	-31790	-32626	-40101	-277185	481567	-715171	-42607	-22658	-33594	1311392	1403915	-34291	-4070356	-14925	-21572	3387
-6	-3	-3	0	3094	-3	-3	-9	-1	3	-5	-1	5	1194	3423	-3	3854	3709	50503	-5207	1	-3728	-4464	-2923	-3600	-6	1	0	-4	-2	-1	-3	2	-3471	-2937	2935	1611	-7484	2430	4344	3472	4649	-123143	-15869	-37456	3634	2958	4513	30127	-51300	82676	5805	1823	2917	-146777	-149158	2325	441646	1196	1129	-4976
