114885	117957	116695	117222	117723	-70272051397	121027	96440	98694	98422	95114	94739	112550	98202	98334	100641	100949	-1860396106	115463	-2076141043	-1958750128	-2290990417	-1672119209	68989650168	115620	-8206319	-5245168	-6958549	-7052619	-5842670	115157	-4490734	-1611110	-1829485	-3442839	-1233516	115740	95214	94864	96821	97303	98707	95689	115123	95446	94872	-4667817	-8407686	-3041598	-1482288675	-2795631118	-1864494240	-2951654643	-708479562	-5245107	-2367460550	-2220018990	-1575445837	-2645856045	-2183081229	-6050807	-1615817504	-1312553158	-1140454784	-1158701544	-2375037980	-3756095	-3679956	-3047527	-3714725	-6001751	-12807984	-3600009	-1948708517	-2325288042	-3428110210	-1497152083	-2867235847	-69002880569	-3501546762	-3114066865	-2720051922	-2418168599	121282446936	129401236447	-900532580080	-1010041998	-1026610907	-1100599927	-1029855834
134375	137994	136638	136998	137580	-82191679285	141632	112715	115588	115023	111110	110872	131602	114932	115102	117631	118001	-2175955921	134936	-2428251666	-2290990417	-2679624764	-1955741175	80691576267	135193	-9599192	-6134797	-8138950	-8247533	-6834746	134756	-5254365	-1884411	-2138911	-4025591	-1443722	135360	111346	110882	113155	113868	115534	111788	134684	111659	110966	-5457809	-9832704	-3558408	-1733756696	-3269856660	-2180767064	-3452342285	-828645916	-6135479	-2769081441	-2596612354	-1842654982	-3094661815	-2553350359	-7077238	-1889928089	-1535183055	-1333867500	-1355241734	-2777890276	-4391233	-4304020	-3566990	-4345845	-7020321	-14979755	-4209947	-2279219810	-2719739302	-4009550433	-1751102787	-3353571102	-80707050802	-4095471912	-3642260279	-3181379950	-2828325248	141854334125	151350272612	-1053280915757	-1181316941	-1200739463	-1287325501	-1204579593
98068	100959	99454	99912	100487	-59990987970	103361	82310	84133	84073	81144	80845	96011	83856	83758	85946	86365	-1588153217	98501	-1772438253	-1672119209	-1955741175	-1427512436	58895425878	98561	-7001942	-4476057	-5939371	-6020743	-4988415	98394	-3833574	-1374843	-1559533	-2936644	-1049066	98549	81195	80860	82838	83175	84287	81682	98388	81530	80647	-3986843	-7172403	-2596293	-1265371170	-2386611416	-1591689071	-2519838804	-604866528	-4477480	-2021054357	-1895214188	-1344968184	-2258763402	-1863803221	-5163984	-1379405048	-1120556241	-973664132	-989175775	-2027648658	-3204817	-3140774	-2601011	-3171525	-5123790	-10927616	-3074645	-1663609465	-1985032819	-2926561862	-1278085221	-2447673515	-58906717163	-2989239953	-2658499585	-2322153673	-2064411559	103537756182	110468684004	-768776656823	-862356635	-876469027	-939564367	-879076611
-4045727	-4158742	-4108201	-4126346	-4144896	2475111765805	-4264476	-3397084	-3474014	-3467903	-3348706	-3334945	-3961900	-3459021	-3460049	-3544469	-3559204	65525367626	-4065570	73126371208	68989650168	80691576267	58895425878	-2429925147812	-4069369	288928216	184696463	245042622	248363750	205778296	-4057022	158125120	56715881	64380657	121202864	43368982	-4072570	-3352319	-3338038	-3412470	-3428907	-3477216	-3369978	-4055850	-3361834	-3335996	164435915	296025135	107122925	52208035278	98467286946	65670686529	103963238463	24954690726	184735306	83385898680	78193082310	55490267959	93192047760	76894263355	213088477	56912079371	46231059959	40169987907	40811479072	83654797513	132283942	129587647	107336327	130841067	211379952	450986445	126835842	68637264227	81899950258	120744236193	52731953939	100988048959	2430391048491	123330697721	109683807653	95806272632	85172767281	-4271777703893	-4557735682087	31718317297247	35576898595	36160448856	38764848542	36271485600
-7	-7	-7	-7	-7	4142239	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	109807	-6	122323	115620	135193	98561	-4069369	-12	526	302	406	412	340	-6	261	99	118	215	81	-7	-6	-6	-5	-6	-6	-6	-7	-6	-6	280	504	175	87423	164787	109963	173859	41706	308	139531	130844	92932	155974	128457	364	95165	77329	67179	68362	139790	231	224	189	224	364	784	175	114863	137158	202118	88319	169113	4070185	206409	183533	160202	142520	-7151424	-7629979	53098801	59486	60319	64827	60956
509	496	490	489	510	-294161408	481	412	433	405	420	426	504	432	412	412	398	-7794986	483	-8684949	-8206319	-9599192	-7001942	288928216	526	-37750	-24024	-31519	-31881	-26202	526	-21175	-8257	-9149	-15809	-6285	491	419	426	418	425	430	407	515	431	432	-19649	-36470	-12705	-6209322	-11701956	-7804720	-12352326	-2962498	-21938	-9910131	-9293970	-6595687	-11075330	-9128042	-25459	-6761545	-5493054	-4769583	-4852225	-9934680	-15120	-15841	-12712	-15624	-25669	-55741	-14392	-8154713	-9739065	-14350665	-6270250	-12007128	-288986789	-14657153	-13031592	-11379571	-10121727	507806096	541793413	-3770466210	-4223604	-4287500	-4610018	-4321065
313	307	315	321	328	-188065876	341	271	264	250	265	250	301	256	264	264	271	-4981646	315	-5555172	-5245168	-6134797	-4476057	184696463	302	-24024	-16344	-20632	-20867	-17546	351	-13750	-5555	-6075	-10333	-4203	309	277	271	270	270	282	258	333	283	277	-12495	-23226	-8057	-3968615	-7481474	-4989250	-7898611	-1894732	-14007	-6336386	-5941593	-4215988	-7080696	-5838154	-16219	-4323837	-3512215	-3050369	-3101448	-6353662	-9716	-9730	-8022	-9919	-15869	-35721	-9814	-5213992	-6224967	-9174207	-4007577	-7675276	-184734053	-9370697	-8331932	-7277431	-6470590	324634947	346363913	-2410426522	-2700733	-2744196	-2946958	-2759484
431	424	412	425	425	-249520681	417	352	353	360	347	339	432	359	346	346	346	-6609345	419	-7369940	-6958549	-8138950	-5939371	245042622	406	-31519	-20632	-27212	-27402	-22685	455	-18101	-7145	-7879	-13451	-5359	413	359	353	359	365	364	347	437	365	365	-16632	-30856	-10773	-5264574	-9925566	-6619214	-10478944	-2514302	-18522	-8405222	-7882777	-5594085	-9394084	-7747810	-21476	-5735793	-4660096	-4047918	-4114733	-8430716	-12782	-13202	-10675	-13055	-21861	-46998	-12859	-6918268	-8258432	-12172958	-5317480	-10183320	-245092015	-12432756	-11054995	-9656542	-8586270	430711127	459539640	-3198042281	-3584938	-3641043	-3909514	-3659663
437	423	403	438	438	-252891711	416	364	350	358	359	365	438	356	344	365	358	-6698829	431	-7471044	-7052619	-8247533	-6020743	248363750	412	-31881	-20867	-27402	-28078	-22966	461	-18322	-7258	-8074	-13734	-5381	419	364	358	370	363	369	352	443	376	370	-16947	-31437	-10857	-5333958	-10058160	-6707176	-10619644	-2548833	-18725	-8516214	-7988043	-5670665	-9520518	-7854084	-21784	-5811274	-4724132	-4104226	-4170628	-8545558	-13013	-13433	-10528	-13489	-22113	-47670	-13055	-7012600	-8368535	-12338802	-5388922	-10320751	-248413774	-12600973	-11205173	-9789276	-8703450	436540853	465757159	-3241311339	-3636241	-3689896	-3961356	-3706899
366	359	346	352	346	-209574143	373	313	278	292	280	279	332	277	313	300	293	-5548640	353	-6190841	-5842670	-6834746	-4988415	205778296	340	-26202	-17546	-22685	-22966	-19740	383	-15148	-6125	-6631	-11148	-4619	334	299	299	305	305	311	287	364	311	305	-13790	-25557	-9121	-4421592	-8337721	-5559540	-8803613	-2112586	-15540	-7061642	-6621706	-4697301	-7890904	-6509678	-17948	-4819458	-3914652	-3400250	-3455494	-7083797	-10815	-10507	-9219	-11179	-18053	-39207	-11018	-5809902	-6936041	-10221386	-4464985	-8550640	-205819698	-10441662	-9285451	-8110690	-7211148	361727499	385940842	-2685851651	-3010462	-3060981	-3284764	-3071712
-7	-7	-7	-7	-7	4132600	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	-6	109394	-6	122040	115157	134756	98394	-4057022	-6	526	351	455	461	383	-12	316	98	111	208	74	-7	-6	-5	-6	-6	-6	-6	-7	-6	-5	280	504	182	87199	164409	109599	173628	41678	315	139265	130592	92603	155589	128415	364	95053	77210	67060	68138	139734	182	224	175	217	357	784	217	114527	136787	201558	88039	168546	4057844	205877	183099	159936	142198	-7132279	-7609756	52958073	59388	60368	64827	60515
288	274	268	260	288	-160973014	259	219	240	226	241	234	288	246	233	219	206	-4266049	274	-4751197	-4490734	-5254365	-3833574	158125120	261	-21175	-13750	-18101	-18322	-15148	316	-12786	-5061	-5459	-9049	-3763	263	239	239	239	239	238	227	293	245	245	-10794	-20286	-6979	-3398640	-6403411	-4269783	-6760152	-1621039	-12026	-5422998	-5086634	-3609123	-6060957	-4995137	-13930	-3700032	-3006451	-2609607	-2655310	-5437586	-7693	-8890	-7028	-8624	-14301	-30800	-8155	-4460890	-5330087	-7852194	-3431267	-6569570	-158157671	-8019914	-7130340	-6226213	-5539296	277898404	296497341	-2063394998	-2311232	-2344895	-2524921	-2364397
105	112	92	98	91	-57726019	104	91	70	84	85	91	112	90	77	77	70	-1530044	105	-1704366	-1611110	-1884411	-1374843	56715881	99	-8257	-5555	-7145	-7258	-6125	98	-5061	-2652	-2754	-3843	-1817	93	97	97	90	90	96	78	117	103	103	-3871	-7567	-2415	-1218161	-2296084	-1530991	-2423631	-581469	-4116	-1943900	-1823710	-1294335	-2173024	-1791461	-4830	-1326220	-1078098	-936145	-952168	-1949696	-3045	-3108	-2527	-3150	-5257	-11396	-3003	-1600235	-1911021	-2815974	-1230712	-2356648	-56728343	-2875985	-2556673	-2233448	-1986236	99666245	106335397	-740013337	-828982	-841183	-904736	-847504
118	111	104	139	97	-65505878	110	103	82	103	103	103	132	102	89	82	75	-1737600	118	-1934528	-1829485	-2138911	-1559533	64380657	118	-9149	-6075	-7879	-8074	-6631	111	-5459	-2754	-3286	-4463	-2035	112	109	109	102	95	108	96	130	115	115	-4403	-8743	-2611	-1382374	-2604868	-1737302	-2748907	-659169	-4515	-2205154	-2068591	-1469272	-2465435	-2031372	-5754	-1504027	-1222823	-1062166	-1080674	-2210607	-3535	-3640	-2828	-3556	-5943	-12999	-3430	-1816682	-2168761	-3196970	-1397011	-2676016	-64394631	-3264261	-2901290	-2534903	-2253783	113116388	120684494	-839871613	-940653	-953442	-1025619	-962850
201	201	222	221	215	-123364891	200	178	164	178	185	191	222	184	164	150	185	-3270921	221	-3643752	-3442839	-4025591	-2936644	121202864	215	-15809	-10333	-13451	-13734	-11148	208	-9049	-3843	-4463	-7582	-3002	215	191	184	177	177	183	184	227	197	190	-8365	-15855	-4865	-2602726	-4905733	-3271303	-5178600	-1242297	-9226	-4153877	-3896221	-2765224	-4643212	-3827978	-10836	-2833943	-2303196	-2000376	-2034249	-4165798	-6608	-6818	-5306	-6615	-10801	-23793	-6363	-3421782	-4083128	-6020616	-2630089	-5038516	-121227610	-6147638	-5463990	-4775869	-4244926	212990204	227244269	-1581444522	-1771644	-1798153	-1932658	-1810011
81	60	88	80	73	-44104204	73	78	71	64	50	70	87	56	78	57	50	-1171941	87	-1299253	-1233516	-1443722	-1049066	43368982	81	-6285	-4203	-5359	-5381	-4619	74	-3763	-1817	-2035	-3002	-1806	80	70	77	70	70	76	76	86	76	83	-2702	-6020	-1974	-934108	-1754872	-1170554	-1851234	-441980	-3325	-1488361	-1394337	-986881	-1660120	-1362669	-3927	-1014874	-821737	-711263	-727328	-1485799	-2359	-2366	-2037	-2443	-3983	-9051	-2275	-1221682	-1463665	-2150589	-941444	-1804292	-43378482	-2198175	-1951089	-1703324	-1515927	76175309	81274382	-565607392	-627739	-640136	-693399	-652729
-7	-7	-7	-7	-7	4145469	-7	-5	-6	-6	-6	-6	-7	-6	-5	-6	-6	109977	-7	122332	115740	135360	98549	-4072570	-7	491	309	413	419	334	-7	263	93	112	215	80	-12	-5	-5	-5	-5	-5	-5	-7	-6	-6	280	525	182	87584	164927	110026	174041	41678	315	139727	130977	92890	156030	128422	364	95312	77343	67088	68348	139825	224	224	175	217	357	777	210	114982	137319	202279	88431	169421	4073356	206612	183568	160335	142590	-7156842	-7635957	53140304	59339	60368	64974	61054
-5	-6	-6	-6	-6	3413824	-6	-5	-4	-5	-5	-5	-6	-5	-5	-4	-5	90449	-6	100836	95214	111346	81195	-3352319	-6	419	277	359	364	299	-6	239	97	109	191	70	-5	-10	-4	-4	-4	-4	-5	-5	-5	-5	231	434	140	72037	135786	90538	143374	34391	252	115038	107842	76454	128478	105980	294	78505	63728	55328	56252	115325	182	189	147	182	294	651	182	94703	113008	166537	72772	139426	3352986	170135	151214	132174	117425	-5892516	-6287001	43752639	48951	49882	53508	50029
-6	-5	-6	-6	-6	3394893	-6	-5	-5	-4	-5	-5	-6	-5	-5	-5	-4	90130	-6	100263	94864	110882	80860	-3338038	-6	426	271	353	358	299	-5	239	97	109	184	77	-5	-4	-10	-4	-4	-4	-5	-6	-4	-5	224	427	147	71673	134939	89978	142450	34125	252	114254	107184	76153	127778	105196	294	77924	63399	55006	56007	114548	182	182	154	182	294	644	168	94150	112406	165732	72387	138726	3338706	169197	150367	131383	116851	-5863564	-6255830	43535765	48755	49294	53214	49931
-6	-6	-5	-6	-6	3476437	-6	-5	-5	-5	-4	-5	-6	-5	-5	-5	-5	91923	-6	102897	96821	113155	82838	-3412470	-5	418	270	359	370	305	-6	239	90	102	177	70	-5	-4	-4	-10	-4	-4	-5	-6	-5	-4	231	420	154	73136	138250	92190	145999	35126	259	116914	109746	78134	130928	108255	301	79793	65037	56651	57379	117635	182	182	147	189	301	623	182	96425	114884	169659	74004	141617	3413137	173201	154196	134680	119742	-5999791	-6401171	44547272	50323	50813	54292	50764
-6	-6	-6	-5	-6	3494534	-6	-5	-5	-5	-5	-4	-6	-5	-5	-5	-5	92427	-5	103209	97303	113868	83175	-3428907	-6	425	270	365	363	305	-6	239	90	95	177	70	-5	-4	-4	-4	-10	-4	-5	-6	-5	-5	238	413	154	73696	139041	92729	146839	35266	266	117768	110453	78281	131586	108668	301	80430	65268	56721	57596	118223	182	182	154	182	308	644	175	96880	115640	170401	74431	142506	3429580	174118	154854	135268	120288	-6029625	-6433357	44771202	50225	51156	54782	51107
-6	-6	-6	-6	-5	3543652	-6	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	93707	-6	104651	98707	115534	84287	-3477216	-6	430	282	364	369	311	-6	238	96	108	183	76	-5	-4	-4	-4	-4	-10	-5	-6	-5	-5	231	413	154	74795	141078	94101	148918	35763	259	119511	112014	79401	133462	110152	301	81585	66171	57505	58429	119826	189	182	154	189	301	651	182	98203	117257	172774	75481	144501	3477901	176519	157031	137095	121856	-6114437	-6523881	45401195	50862	51891	55517	51940
-6	-6	-6	-6	-6	3431235	-5	-5	-5	-5	-5	-5	-6	-4	-5	-5	-5	90899	-6	101502	95689	111788	81682	-3369978	-6	407	258	347	352	287	-6	227	78	96	184	76	-5	-5	-5	-5	-5	-5	-10	-5	-4	-4	238	420	154	72254	136388	90979	143976	34594	266	115430	108283	76937	129122	106638	308	78799	64057	55762	56574	115941	182	189	147	182	301	644	182	95263	113470	167559	73115	140070	3370633	171045	152096	132979	118111	-5923176	-6319544	43979117	49441	50127	53606	50176
-7	-7	-7	-7	-7	4130291	-7	-5	-6	-6	-6	-6	-7	-6	-5	-6	-6	109354	-7	122023	115123	134684	98388	-4055850	-7	515	333	437	443	364	-7	293	117	130	227	86	-7	-5	-6	-6	-6	-6	-5	-12	-5	-5	287	504	175	87087	164311	109571	173453	41657	308	139055	130487	92666	155540	128352	357	94892	77182	67102	68145	139629	217	224	182	217	357	784	210	114485	136626	201509	88004	168434	4056661	205751	183029	159859	142163	-7129339	-7606445	52935043	59486	60270	64680	60515
-5	-6	-6	-6	-6	3422667	-6	-5	-4	-5	-5	-5	-6	-5	-5	-4	-5	90673	-6	101093	95446	111659	81530	-3361834	-6	431	283	365	376	311	-6	245	103	115	197	76	-6	-5	-4	-5	-5	-5	-4	-5	-10	-4	238	427	140	72212	136129	90720	143766	34510	252	115283	108136	76706	128870	106316	294	78659	63959	55538	56441	115710	182	182	147	189	294	651	175	94871	113253	166936	72898	139685	3362513	170499	151592	132503	117796	-5908560	-6303997	43870974	49196	49931	53704	50127
-6	-5	-6	-6	-6	3395700	-6	-5	-5	-4	-5	-5	-6	-5	-5	-5	-4	90102	-6	100122	94872	110966	80647	-3335996	-6	432	277	365	370	305	-5	245	103	115	190	83	-6	-5	-5	-4	-5	-5	-4	-5	-4	-10	231	434	147	71848	135163	90237	142555	34083	252	114590	107331	76055	127841	105035	294	78155	63266	54859	56014	114408	182	182	147	182	301	658	168	94157	112616	165627	72457	138831	3336669	169281	150353	131173	116704	-5862367	-6254885	43529150	48412	49441	53214	50225
