-8204	-8071	-6961	-15934	-3788	-7661	-6489	-18154	-18544	-14906	-16090	-11812	-11298	2072	-17841	-11926	-11624	-3810	-5093	-13520	-8284	-13341	-11630	-3795	-7747	-8051	-17908	-4500	-13230	-2309	-18107	-7125	-13328	1147	-5734	-18064	-18629	-9981	-12342	-4252	-13125	-11227	-8229	-19454	-4465	-18894	-1743	2352	-2310	-3997	-2443	-1533	-721	-6405	-18172	-2030	-4494	-2807	-707	-3738	-18963	-2254	-5516	1533	3563	1302	1673	-2044	-3507	4823	-5754	-1519	-6013	-13685	-1085	-3192	2814	3045	-28	1141	-224	308	-17976	-2450	-301	5243	-1372	-8183	1911	-735
-3864	-5187	-4861	-7375	-3024	-4791	-4178	-9537	-6745	-6686	-9734	-6086	-5200	-2494	-9136	-6352	-4834	-3879	-4522	-7326	-2791	-7902	-3795	-3328	-4880	-5370	-7115	-1328	-8618	-3055	-7841	-5227	-5949	-1467	-5493	-8763	-7610	-4858	-4166	-3115	-6603	-7472	-5600	-10315	-981	-7851	-1806	70	-1617	-1225	-847	-1274	-1477	-2408	-7252	-1302	-630	-637	-1008	-2030	-8456	-700	-357	-189	588	-77	-553	-826	-98	602	-567	-917	-1302	-7399	-679	-686	-819	-805	-1988	-77	-868	-1400	-5733	-140	616	-931	-735	-2156	1862	833
-19256	-21997	-25396	-6375	-16580	-14199	-14807	-17722	-10291	-9937	-16174	-7685	-6201	-20638	-15177	-15058	-5182	-25667	-19660	-7144	-12265	-17283	-7747	-4880	-21268	-16700	-2004	-10018	-10358	-18152	-10898	-22093	-5411	-9604	-21028	-8180	-4443	-9281	-11883	-14989	-17056	-19358	-15226	-21523	-5428	-7272	-20125	-25473	-17150	-7126	-16604	-13027	-16457	-12754	-16478	-23870	-4830	-11151	-15904	-11032	-11179	-15904	-11326	-9156	-21315	-14630	-18179	-8498	-7322	-18207	-9520	-12635	-16849	-6573	-14700	-5810	-19817	-20461	-20671	-11151	-13573	-17661	-2835	-13300	-9926	-14602	-7889	-1813	-1960	-4802
-14775	-20867	-12530	-15300	-9472	-17390	-14828	-19942	-12955	-15026	-22523	-18742	-9853	-17007	-21988	-15100	-12504	-15329	-15692	-21021	-7710	-27033	-8051	-5370	-16700	-19958	-7116	734	-26564	-17979	-15516	-20535	-13079	-8713	-23203	-18888	-11989	-12204	-9046	-11290	-18463	-17916	-18288	-29901	876	-11038	-10619	-16828	-6146	-2982	-7700	-7000	-8792	-3465	-21791	-13153	1253	-3507	-8106	-2513	-18053	-7945	-4809	-6167	-14672	-7917	-11305	-4627	-1652	-13307	-2730	-5572	-6958	-17353	-8414	-875	-12642	-13811	-11795	-7553	-8078	-9303	-13867	-6622	-6769	-10437	-5390	4018	-1421	-4116
54	-649	10159	-37619	10264	-10609	-2364	-32911	-35925	-28711	-38019	-31284	-24135	22040	-40447	-17897	-25837	17531	2628	-37743	-3962	-23511	-17908	-7115	-2004	-7116	-47920	3795	-37995	12854	-36710	1155	-33100	10403	1958	-43321	-47283	-18374	-17841	2466	-20734	-14160	-11438	-35874	517	-42847	16597	34440	12054	2268	12957	10458	13244	553	-33313	22197	-3885	6097	14434	1232	-43834	15344	5733	14462	33250	18816	24738	5677	1456	31731	3178	9121	7910	-38682	14931	-448	26600	27664	19362	15225	15071	17297	-44877	12551	14791	21560	8183	-16660	8330	7889
-12977	-7808	-29913	8166	-17685	4302	-5408	-2616	-3481	3152	8943	18117	-720	-9520	8465	-8450	7165	-21799	-9279	23127	-15717	11042	-4500	-1328	-10018	734	3795	-24222	27993	-4102	-337	-8464	7063	-2681	-1512	12032	8303	610	-9010	-6998	-1937	-8787	1986	7380	-18052	-2567	-17990	-17360	-20153	-13853	-18228	-12502	-11144	-21651	4662	-21434	-11690	-14098	-12985	-15225	9030	-17983	-17304	-7798	-14588	-13188	-14854	-10073	-10136	-10276	-17451	-10577	-21896	17990	-12782	-10199	-13356	-11522	-16716	-7595	-13258	-15211	14322	-16352	-9464	-3283	-9800	-11711	-392	-3038
-2430	-14368	24954	-44615	14401	-30937	-10899	-36461	-28702	-34666	-56706	-59201	-22267	2363	-56561	-16001	-34578	15913	-7654	-69693	7001	-53506	-13230	-8618	-10358	-26564	-37995	27993	-81820	-8256	-34354	-12467	-39150	-1925	-22647	-56041	-47186	-24450	-10493	-5360	-30899	-17313	-29354	-59478	21679	-30586	16177	18179	20279	15771	17654	11641	7490	21413	-46599	20433	11312	13510	11403	13258	-53116	19761	18291	10409	17647	15071	17521	10150	8953	13244	19250	8365	20790	-59493	12586	9457	14350	11256	15323	8281	14644	14455	-54012	18193	11886	1225	11809	8134	2254	3528
-18120	-22892	-21758	55	-17128	-13774	-16317	-7544	532	-4181	-6331	-4244	-563	-28227	-4941	-9226	-2101	-26754	-19342	-3205	-9037	-17421	-2309	-3055	-18152	-17979	12854	-4102	-8256	-25928	-851	-23502	873	-14812	-25939	-477	8059	-5382	-3470	-14382	-11567	-13950	-14222	-16032	-2340	6090	-20202	-34643	-13615	-5880	-15778	-13279	-16065	-6307	-8232	-26054	1666	-7840	-15953	-4613	875	-17129	-10262	-13720	-31437	-17563	-24304	-8827	-3535	-28763	-6769	-11032	-13734	896	-17045	-2037	-25949	-27923	-22344	-15442	-16604	-18606	6006	-14329	-15176	-20139	-10486	10045	-4900	-8869
-9994	-15084	-7738	-34183	-1167	-13419	-11358	-36770	-35197	-28512	-36566	-26049	-23879	5131	-38207	-24347	-24140	-2054	-6570	-32182	-10540	-32004	-18107	-7841	-10898	-15516	-36710	-337	-34354	-851	-39172	-13091	-29976	4519	-11867	-41146	-39451	-18804	-19123	-2987	-23119	-23572	-17974	-42445	-1989	-41012	1148	11473	455	-7273	1071	-742	3591	-10339	-37471	2758	-4655	-63	3374	-4025	-41489	1141	-4403	3647	12040	5642	5852	-2800	-1428	12894	-5754	2443	-4536	-34979	2793	-3367	7868	10374	1946	4347	1428	3899	-38017	-245	4431	11417	-3871	-13671	6468	3773
-21943	-27738	-29152	-8472	-18798	-15455	-19503	-18501	-10497	-10659	-16172	-7619	-8071	-26833	-14942	-18689	-7335	-29506	-21768	-7605	-14215	-23824	-7125	-5227	-22093	-20535	1155	-8464	-12467	-23502	-13091	-27922	-7557	-12565	-27886	-10260	-2727	-9988	-10205	-14860	-17661	-22657	-18389	-26530	-5953	-8346	-22267	-31682	-16947	-10948	-18179	-15351	-15792	-14287	-17969	-27496	-2219	-9975	-16086	-9058	-10185	-18809	-13748	-13510	-28182	-17556	-23863	-11571	-5208	-24605	-10948	-11032	-18242	-6909	-17094	-5138	-24647	-24787	-24500	-14539	-18172	-19747	-2534	-16716	-13846	-16170	-13573	2548	-2205	-6321
-4378	-8985	6606	-32340	6199	-14174	-7869	-26820	-27616	-24024	-33322	-30279	-20323	7181	-35027	-17580	-24010	9499	-2555	-35905	-4157	-29326	-13328	-5949	-5411	-13079	-33100	7063	-39150	873	-29976	-7557	-29480	2700	-9402	-37324	-35231	-16784	-12808	-575	-19844	-14335	-15381	-36650	2712	-31832	10038	16541	10010	959	7945	5964	8904	2646	-30373	12411	1176	5845	9534	4326	-34706	9072	3409	6608	15456	10248	12551	2310	2933	14749	3402	7469	5866	-33502	8253	1435	13734	13923	10416	6937	7252	10269	-36960	6573	6440	11319	2450	-4704	3822	3038
-9762	-11580	-11930	2887	-9712	-7331	-8983	28	4407	775	-945	-470	1640	-17610	582	-3386	861	-14623	-11511	1214	-4099	-6754	1147	-1467	-9604	-8713	10403	-2681	-1925	-14812	4519	-12565	2700	-10616	-14438	4173	8899	-1538	493	-8511	-5131	-5828	-6729	-5164	-1804	7851	-10969	-20496	-7147	-1701	-8785	-6930	-9044	-1358	574	-14238	2142	-3808	-8610	-1631	5789	-8869	-4319	-8211	-18928	-10213	-13923	-4592	-945	-17654	-1827	-5936	-6279	4452	-9401	-469	-15183	-17080	-12656	-9100	-9429	-10906	8246	-7294	-8848	-13377	-4949	8232	-3283	-5243
-19970	-27644	-21832	-11005	-15718	-18958	-19919	-17966	-8605	-12109	-19621	-14524	-7889	-28128	-17823	-16765	-9884	-25592	-21851	-15482	-10336	-29341	-5734	-5493	-21028	-23203	1958	-1512	-22647	-25939	-11867	-27886	-9402	-14438	-31200	-13789	-3597	-11111	-7244	-14872	-18955	-21164	-20961	-30459	-779	-5782	-18515	-30541	-11711	-6349	-14014	-12593	-13993	-6937	-19271	-23366	2275	-6048	-13615	-4179	-11837	-14721	-8743	-12628	-27594	-15358	-21994	-8897	-1960	-25305	-5446	-8911	-12250	-11760	-14938	-1778	-23492	-24850	-21413	-13944	-15680	-16996	-5635	-12733	-12768	-18179	-11074	8575	-2940	-6713
-5139	-12336	8615	-42999	7523	-19879	-10449	-39194	-36698	-34135	-47140	-41853	-26168	9305	-48530	-21776	-31425	9829	-4630	-50419	-3446	-41649	-18064	-8763	-8180	-18888	-43321	12032	-56041	-477	-41146	-10260	-37324	4173	-13789	-52320	-48307	-22517	-16723	-1869	-27244	-21150	-22221	-51817	7264	-42229	11606	21392	11921	2261	11172	6811	9226	3255	-43498	15183	1792	7560	10507	4375	-50428	11991	5957	8988	20909	13636	15400	3640	3948	19194	4991	7602	7868	-48377	10087	2198	16226	16632	12194	9107	9786	12586	-49903	9891	9905	12446	3626	-7105	6468	4851
-1507	-4860	11022	-40591	10093	-14863	-5056	-36501	-37012	-31866	-43011	-36922	-24869	18663	-45302	-18904	-28588	15448	409	-44724	-3044	-31196	-18629	-7610	-4443	-11989	-47283	8303	-47186	8059	-39451	-2727	-35231	8899	-3597	-48307	-49724	-20160	-17904	843	-23594	-16978	-15738	-43305	4398	-43220	15169	30618	12579	2933	13027	9506	11522	2212	-39214	20265	-1729	6790	12985	2471	-48832	14721	6307	13279	29890	17745	22323	5397	2219	28182	4263	8330	8414	-44611	13482	714	23548	24157	17465	13461	13993	16170	-48972	12376	13643	18375	7350	-13622	7889	6762
-8051	-10729	-3328	-19099	-1887	-12041	-8307	-19770	-18041	-16490	-22505	-19219	-12668	-2156	-23223	-13100	-14532	-2595	-7508	-21889	-5818	-20746	-9981	-4858	-9281	-12204	-18374	610	-24450	-5382	-18804	-9988	-16784	-1538	-11111	-22517	-20160	-12392	-10728	-5315	-16342	-12851	-12909	-25845	-100	-18636	-378	1316	231	-679	-518	-406	-413	-1603	-21161	-336	-1022	-378	133	-896	-21917	308	-1302	1232	2163	1323	1540	-581	-980	2562	-980	-350	-1785	-19726	42	-840	1666	1421	119	623	511	574	-20846	-28	560	1617	-147	-3038	1078	-147
-11633	-11099	-13297	-14458	-6976	-8319	-7747	-20181	-19965	-14546	-17311	-10337	-11545	-1258	-18906	-14324	-10505	-9225	-8312	-11318	-11112	-12951	-12342	-4166	-11883	-9046	-17841	-9010	-10493	-3470	-19123	-10205	-12808	493	-7244	-16723	-17904	-10728	-15616	-6849	-15275	-14036	-9645	-20118	-6584	-19986	-6832	-2730	-7980	-6055	-7322	-4781	-4767	-11186	-19838	-7805	-7455	-6769	-4928	-8001	-19446	-6433	-8743	-70	-441	-2667	-2128	-4018	-6573	1855	-8897	-5075	-11151	-12383	-4284	-5628	-1246	-511	-5026	-1099	-3143	-4221	-16324	-6181	-1897	2793	-2891	-10829	1078	-882
-13610	-14422	-17299	-1558	-12595	-10345	-10100	-9382	-3749	-5285	-8604	-4256	-1630	-15927	-7568	-7781	-1587	-18711	-14554	-3091	-7668	-9562	-4252	-3115	-14989	-11290	2466	-6998	-5360	-14382	-2987	-14860	-575	-8511	-14872	-1869	843	-5315	-6849	-12020	-11073	-11366	-9580	-11717	-3657	78	-14651	-20118	-12159	-3094	-11900	-9044	-12992	-6643	-7952	-17584	-2611	-7931	-12124	-7196	-3934	-11410	-7238	-6741	-16870	-10822	-13552	-5243	-5117	-14812	-5530	-10059	-11354	-1337	-11256	-3381	-15197	-16779	-14854	-8575	-9569	-13202	1771	-8953	-7903	-12838	-4165	931	-2205	-4704
-15012	-18292	-11253	-22912	-6985	-18378	-13950	-27044	-22695	-21205	-30497	-24423	-15344	-8754	-30776	-18383	-17563	-10661	-15261	-26615	-9900	-28255	-13125	-6603	-17056	-18463	-20734	-1937	-30899	-11567	-23119	-17661	-19844	-5131	-18955	-27244	-23594	-16342	-15275	-11073	-24208	-20247	-19138	-35847	-1242	-22135	-6790	-6944	-5096	-2030	-5859	-4529	-5950	-5019	-28784	-7966	-2394	-3878	-4942	-4389	-28154	-4263	-4522	-1337	-4368	-2968	-3864	-3192	-3185	-3052	-3423	-4816	-7231	-24080	-4746	-2730	-4431	-5460	-6419	-2814	-3549	-5054	-24017	-3752	-2478	-3626	-2009	-3528	588	-1960
