-51	61	72	-138	96	-4	-4	0	91	-130	-130	129	91	-20	-32	57	-146	31	43	-14	60	125	122	-94	55	-136	-5	35	134	-121	-129	28	57	68	-7	33	132	-122	-129	31	5	7	1	30	-152	44	53	-24	-49	-184	73	-122	30	8	11	49	25	-118	-115	178	15	31	16	-13	29	-121	-118	178	12	32	17	-16	-114	161	146	43	2	64	21	-140	-10	58	6	89	141	-62	-77	-37	14	67	53	-38	-98	-26	-9	-13	12	65	52	-34	-99	-23	-7	-14	31	-24	-9	-145	0	6	-3	93
23	-26	-32	55	-41	4	4	0	-37	50	49	-48	-36	9	15	-24	60	-14	-20	6	-26	-47	-46	37	-23	53	0	-12	-53	48	53	-12	-25	-28	2	-10	-51	49	53	-15	-4	-1	4	-13	62	-19	-23	9	21	73	-34	48	-12	-1	-3	-21	-8	45	42	-69	-7	-13	-5	6	-12	48	45	-69	-4	-14	-6	10	42	-63	-54	-20	0	-27	-9	55	8	-23	-4	-34	-55	23	31	14	-8	-27	-18	16	39	11	3	5	-6	-25	-17	12	40	8	1	6	-10	11	3	55	0	-2	0	-36
-34	43	51	-102	65	-6	-6	4	65	-92	-92	90	61	-14	-22	44	-104	24	32	-13	41	86	84	-65	41	-98	-2	21	97	-88	-94	25	41	48	-6	21	93	-87	-91	27	7	-1	-5	27	-111	35	41	-20	-36	-122	48	-92	17	3	5	41	17	-83	-81	127	12	23	13	-6	19	-87	-85	129	8	26	16	-8	-78	112	102	32	2	42	14	-100	-12	42	4	63	100	-43	-53	-25	14	43	33	-25	-72	-17	-5	-9	10	43	35	-21	-70	-14	-4	-13	16	-14	-4	-99	0	6	0	61
6	-6	-8	18	-16	0	0	0	-12	18	18	-21	-16	3	6	-6	18	0	-3	1	-9	-19	-18	12	-6	18	1	-10	-19	16	18	0	-6	-8	1	-10	-19	16	18	0	0	-6	-4	3	22	-3	-6	0	6	30	-12	17	-12	1	0	-6	-6	18	17	-26	1	-4	0	0	-6	18	17	-26	1	-4	0	0	18	-24	-20	-2	2	-10	-6	18	0	-6	0	-15	-18	9	12	6	0	-12	-9	8	15	4	0	0	0	-12	-9	8	15	4	0	0	-6	6	2	21	-2	-3	0	-12
-1	-1	-1	5	-1	-4	-2	2	-2	7	9	-8	-3	0	-1	0	3	0	0	0	0	-9	-7	6	0	7	4	-3	-5	5	3	0	0	-2	2	-3	-7	6	4	1	4	-3	-6	-1	3	0	0	0	-2	8	-1	3	1	-8	-4	4	-1	5	7	-7	-2	2	0	1	0	3	5	-6	-4	4	1	-1	7	-7	-9	-1	0	-1	0	3	-4	-2	0	-3	-9	7	5	2	2	-3	-5	1	4	1	1	-2	0	-3	-4	3	5	2	2	-4	-5	1	1	7	1	-2	0	-2
0	-1	-3	7	-3	-2	-4	2	-4	11	9	-10	-5	-1	2	-1	7	1	-1	-2	-1	-11	-13	9	-1	9	0	-2	-9	7	9	0	-1	-5	-2	-2	-11	7	11	1	2	-4	-1	-1	8	-1	-1	-2	-1	11	-3	5	0	-4	-8	3	-2	9	7	-10	-2	-1	3	-2	-1	7	5	-9	-4	0	5	2	9	-12	-8	-1	1	-1	-2	5	-4	-1	-4	-3	-13	6	12	3	0	-5	-1	2	8	2	0	-4	-2	-5	0	4	9	4	0	-6	-3	2	0	7	0	-2	-4	-1
20	-22	-25	44	-30	6	6	-4	-32	36	36	-33	-26	8	11	-22	48	-14	-17	8	-20	-31	-30	23	-22	40	-1	-6	-40	37	40	-13	-22	-22	3	-6	-36	36	37	-15	-7	7	9	-15	50	-18	-21	12	22	49	-21	41	-6	4	3	-26	-7	33	32	-53	-5	-12	-8	5	-9	37	36	-55	-1	-15	-11	5	29	-44	-40	-16	-1	-19	-6	46	11	-21	0	-28	-38	13	16	11	-9	-16	-12	10	29	7	2	9	-5	-16	-14	6	27	4	1	13	-1	4	0	41	-1	0	3	-30
6	-6	-8	18	-12	-1	-1	-2	-16	19	19	-19	-16	3	6	-6	18	0	-3	1	-6	-19	-18	9	-9	19	1	-7	-19	16	18	0	-6	-12	1	-10	-19	13	15	3	0	-3	-1	0	22	-3	-6	0	11	25	-8	17	-6	-1	-2	-7	-12	20	19	-25	1	-4	0	0	-6	18	17	-26	-1	-5	-1	0	20	-23	-19	-2	2	-6	-6	18	-1	-10	0	-15	-19	7	10	8	1	-10	-7	6	15	4	0	0	0	-12	-9	8	13	6	2	2	-4	4	0	19	-2	-3	0	-12
-30	38	46	-93	59	-2	0	1	60	-91	-89	89	58	-11	-21	39	-97	18	27	-7	36	87	87	-65	36	-93	-2	22	92	-82	-89	20	36	46	-2	22	92	-81	-89	19	3	6	-1	21	-103	30	36	-16	-30	-118	45	-83	18	5	9	33	20	-86	-80	122	8	24	11	-4	19	-84	-80	121	8	24	11	-9	-81	113	99	26	3	37	15	-95	-4	38	6	58	97	-42	-55	-25	8	46	33	-24	-67	-17	-5	-7	8	45	33	-23	-67	-17	-5	-7	21	-16	-4	-96	1	4	0	59
-29	38	44	-91	57	0	-2	1	58	-87	-89	87	56	-12	-18	38	-93	19	26	-9	35	85	81	-62	35	-91	-6	23	88	-80	-83	20	35	44	-6	23	88	-80	-82	19	1	5	4	21	-98	29	35	-18	-29	-115	42	-81	17	7	7	32	19	-80	-82	119	8	21	14	-7	18	-80	-80	118	8	21	14	-6	-79	107	101	26	4	38	13	-93	-4	38	2	58	93	-42	-49	-24	6	43	38	-23	-63	-16	-6	-9	6	43	37	-22	-63	-16	-6	-9	23	-14	-6	-96	0	4	-4	60
49	-61	-72	142	-93	5	5	-2	-91	133	133	-131	-87	19	31	-61	148	-32	-44	15	-58	-127	-124	96	-56	140	5	-33	-137	124	132	-33	-58	-68	7	-31	-135	125	132	-35	-6	-4	2	-35	156	-48	-57	28	47	178	-69	127	-26	-7	-10	-53	-25	122	119	-184	-15	-34	-19	10	-28	124	121	-182	-12	-35	-20	13	116	-164	-149	-43	-4	-60	-21	144	11	-58	-6	-89	-144	63	78	36	-15	-66	-52	37	100	25	8	14	-13	-64	-51	32	101	22	6	15	-29	22	7	145	-1	-6	3	-91
4	-6	-8	16	-9	2	2	-1	-9	12	12	-11	-7	2	3	-6	14	-5	-6	4	-6	-10	-10	9	-6	14	0	-1	-14	13	14	-5	-6	-7	2	-1	-12	13	13	-7	-2	3	3	-7	16	-6	-6	2	5	15	-7	12	1	-2	-2	-5	1	8	8	-15	-8	0	1	0	-1	10	10	-16	-4	-2	-1	1	6	-12	-11	-6	3	-6	-1	10	4	-6	-2	-7	-16	7	9	3	-6	-3	-1	3	14	2	0	-2	-4	-3	-2	1	12	1	0	0	2	1	0	10	0	-4	-4	-3
12	-13	-16	25	-17	2	1	0	-17	24	23	-22	-14	3	6	-13	30	-7	-10	1	-11	-22	-23	18	-11	24	-1	-4	-24	21	24	-7	-13	-13	-1	-2	-24	22	26	-8	-2	0	4	-8	28	-10	-12	8	9	31	-13	23	-4	2	-1	-12	-4	24	21	-34	0	-12	-6	3	-6	24	22	-33	0	-10	-5	6	22	-32	-27	-9	-4	-10	-4	31	2	-10	-2	-15	-24	8	13	6	-2	-14	-9	6	14	6	2	7	-2	-12	-7	4	16	4	0	6	-6	4	0	28	0	4	4	-22
8	-11	-8	14	-8	1	2	0	-8	12	13	-11	-5	2	-1	-8	18	-9	-6	2	-6	-11	-10	10	-6	13	1	-1	-12	12	9	-6	-8	-5	1	1	-12	14	10	-7	-1	3	-1	-7	12	-7	-5	9	5	16	-5	13	0	0	3	-8	0	11	14	-19	1	-6	-12	6	-2	12	14	-18	1	-5	-10	3	12	-16	-21	-8	-8	-8	4	21	2	-8	2	-8	-11	5	0	2	0	-6	-11	2	2	2	6	9	0	-4	-9	0	4	0	4	8	-7	0	4	19	4	6	6	-19
-11	11	9	-7	9	0	-2	-2	9	-5	-7	3	6	-4	-2	5	-13	8	6	-2	6	5	3	-4	6	-7	-2	1	5	-6	-4	2	8	6	-2	-1	5	-8	-5	4	0	-3	0	4	-7	4	5	-6	-8	-13	6	-6	0	1	-2	5	0	-4	-7	10	0	3	6	-12	3	-5	-8	9	-1	2	6	-6	-6	7	11	9	4	9	0	-14	-2	9	-3	7	4	0	4	-3	-1	5	9	-3	2	-3	-3	-9	-1	3	7	-1	0	-1	-2	-8	5	-1	-2	-13	-2	-6	-10	18
15	-14	-16	21	-20	1	1	2	-20	20	20	-17	-16	6	9	-10	23	-4	-7	2	-10	-19	-18	12	-10	20	1	-7	-20	17	19	-1	-13	-12	1	-4	-20	20	22	-4	-1	1	3	-4	27	-7	-10	1	10	29	-12	19	-6	0	-1	-9	-6	19	18	-28	-1	-6	-2	3	-12	21	20	-27	1	-5	-1	3	20	-24	-20	-6	2	-10	-6	20	1	-10	0	-16	-20	7	10	8	-1	-12	-9	8	14	6	2	3	0	-10	-7	6	16	4	0	1	-3	4	0	20	-2	-3	0	-13
-32	42	50	-99	63	-6	-4	3	63	-93	-91	90	60	-12	-22	42	-102	21	30	-9	39	87	87	-66	39	-95	0	21	96	-85	-93	21	39	48	-4	21	92	-84	-91	24	5	3	-4	24	-108	33	39	-18	-34	-121	48	-87	18	3	7	37	18	-84	-80	124	10	24	12	-5	21	-90	-84	127	6	28	14	-10	-81	115	101	29	3	40	15	-99	-8	40	6	60	99	-42	-55	-25	12	45	32	-25	-70	-18	-6	-7	8	46	34	-22	-68	-16	-4	-11	19	-16	-4	-98	1	4	0	61
-31	41	49	-97	61	-4	-6	3	61	-89	-91	88	58	-13	-19	41	-98	22	29	-11	38	85	81	-63	38	-93	-4	22	92	-83	-87	21	38	45	-8	22	88	-83	-84	24	3	2	1	24	-103	32	38	-20	-33	-118	45	-85	17	5	5	36	17	-80	-80	121	10	22	14	-8	20	-84	-86	124	6	24	18	-7	-79	109	103	29	4	41	13	-97	-8	41	2	60	95	-42	-49	-24	10	43	36	-24	-66	-18	-6	-9	6	43	39	-21	-64	-14	-6	-13	21	-14	-6	-98	0	4	-4	62
45	-59	-71	146	-91	7	7	-6	-91	134	134	-133	-89	18	30	-61	149	-32	-44	16	-58	-127	-124	95	-58	140	3	-32	-140	126	135	-33	-56	-69	9	-34	-134	123	129	-35	-7	-4	2	-35	157	-48	-57	29	51	178	-69	129	-26	-6	-9	-55	-26	121	118	-182	-16	-33	-18	9	-27	127	124	-188	-11	-38	-23	12	116	-165	-150	-43	-4	-60	-21	146	13	-60	-6	-90	-145	63	78	36	-18	-64	-49	36	104	25	7	12	-12	-66	-54	33	99	22	7	19	-28	22	7	146	-1	-6	3	-92
2	-3	-4	10	-4	-2	-2	1	-6	10	10	-10	-6	1	2	-3	9	-2	-3	2	-3	-10	-10	8	-3	12	2	-2	-10	10	10	-4	-3	-5	0	-2	-12	10	11	-2	0	0	0	-4	11	-3	-3	0	1	12	-4	8	1	-4	-4	-1	-1	8	8	-12	-4	0	1	-1	1	6	6	-11	-8	2	3	0	6	-10	-9	-3	3	-3	-1	6	0	-3	-2	-5	-14	7	9	3	-2	-3	-2	1	10	1	0	-2	-4	-3	-1	3	12	2	0	-4	0	1	0	8	0	-4	-4	-1
9	-12	-15	29	-17	6	3	-4	-18	26	24	-24	-16	2	6	-14	33	-8	-11	2	-12	-22	-24	18	-14	26	-4	-2	-28	24	29	-8	-12	-16	0	-4	-24	21	25	-9	-4	1	6	-9	31	-11	-13	9	14	32	-14	26	-4	4	0	-15	-5	24	21	-35	-2	-10	-5	2	-5	28	24	-38	2	-16	-8	6	22	-34	-28	-10	-4	-11	-4	34	5	-13	-3	-16	-26	8	14	6	-6	-12	-5	6	19	5	1	5	-2	-14	-9	4	15	5	1	10	-4	4	0	29	0	4	3	-23
5	-9	-8	18	-8	3	6	-4	-9	13	15	-13	-7	2	-2	-9	20	-10	-7	4	-7	-11	-9	9	-9	15	0	0	-15	15	12	-7	-7	-7	4	-2	-11	13	7	-8	-2	4	-1	-8	14	-8	-6	11	10	17	-6	16	0	1	5	-11	-1	11	14	-20	-1	-5	-10	6	-1	14	18	-23	3	-8	-16	2	12	-17	-23	-9	-8	-9	4	24	5	-12	3	-10	-12	5	-1	2	-3	-4	-9	2	6	2	4	8	1	-6	-13	0	2	0	6	13	-6	0	4	21	4	6	7	-21
-11	10	12	-10	10	-2	0	-2	10	-10	-8	6	7	-2	-4	6	-18	7	9	0	7	8	10	-9	7	-10	2	-1	10	-9	-11	3	9	10	2	-3	10	-10	-13	5	2	-2	-5	5	-12	6	5	-4	-8	-16	10	-8	0	-1	2	5	0	-9	-6	13	1	6	3	-6	3	-10	-7	12	0	6	2	-12	-8	14	10	10	4	7	0	-16	-2	7	3	5	10	-1	-5	-3	2	7	3	-3	-3	-3	-3	-6	2	5	1	-1	-5	-2	-1	-5	3	-2	-1	-13	-2	-7	-3	16
-27	36	43	-88	55	0	0	0	57	-88	-88	87	55	-10	-18	36	-91	16	24	-5	33	86	84	-63	33	-88	-4	23	87	-77	-82	16	33	43	-4	23	87	-77	-82	16	-1	9	5	18	-95	27	33	-16	-27	-114	42	-78	18	7	9	29	20	-81	-79	116	6	22	12	-6	20	-81	-79	116	6	22	12	-8	-84	110	100	24	6	36	14	-92	0	36	4	56	92	-41	-51	-25	4	45	36	-23	-61	-17	-6	-7	4	45	36	-23	-61	-17	-6	-7	27	-16	-6	-95	0	2	-4	60
38	-51	-62	127	-79	4	2	-2	-78	124	121	-122	-77	13	26	-53	133	-26	-38	9	-50	-118	-118	91	-48	125	2	-29	-125	111	121	-28	-48	-61	4	-29	-123	110	120	-29	-3	-10	-1	-29	137	-41	-49	25	39	161	-63	112	-24	-7	-12	-44	-23	113	107	-164	-12	-32	-16	7	-24	115	109	-165	-10	-34	-17	14	110	-156	-137	-37	-7	-52	-19	132	6	-50	-9	-77	-132	58	76	32	-12	-62	-45	32	90	23	7	10	-10	-62	-46	30	89	22	6	12	-32	23	7	133	0	-2	3	-84
34	-48	-55	116	-70	2	4	-2	-69	110	113	-111	-68	13	18	-48	120	-28	-34	11	-45	-107	-103	82	-43	114	6	-27	-112	102	104	-27	-43	-53	8	-27	-110	102	102	-28	-1	-7	-8	-28	120	-38	-42	27	35	146	-54	102	-20	-9	-8	-40	-19	99	101	-149	-11	-27	-21	11	-20	101	103	-150	-9	-28	-23	10	100	-137	-134	-36	-11	-51	-11	122	6	-48	-3	-71	-118	55	61	28	-9	-54	-49	28	77	20	10	13	-7	-54	-50	26	76	18	10	15	-34	18	12	125	4	0	7	-82
18	-22	-24	38	-25	4	4	0	-25	31	31	-27	-20	7	8	-18	42	-16	-17	7	-17	-27	-27	24	-17	36	0	-3	-33	32	33	-12	-19	-20	2	-1	-31	33	33	-15	-4	6	6	-15	38	-16	-16	10	16	43	-20	32	-2	-1	-1	-16	-2	26	26	-43	-6	-9	-8	9	-6	29	29	-43	-3	-10	-9	10	24	-37	-36	-22	-5	-19	-1	38	9	-19	-2	-20	-34	13	15	8	-7	-14	-12	8	20	7	5	7	-5	-12	-11	4	21	4	3	8	-6	4	3	35	5	2	2	-27
-1	-2	0	2	3	0	0	0	3	3	3	-3	3	-2	-5	-2	6	-5	-2	-2	0	-3	-4	6	0	2	-1	3	-2	2	0	-3	0	0	-1	3	-2	2	0	-3	1	-1	-3	-3	-3	-2	1	7	-1	2	0	2	2	0	1	-1	2	3	4	-4	3	-4	-8	4	2	3	4	-4	3	-4	-8	4	6	-7	-11	-5	-12	-2	6	11	-1	-2	0	2	-1	1	-2	-2	2	-2	-5	-2	-6	0	4	6	2	-2	-5	-2	-6	0	4	6	-9	0	4	9	6	9	6	-13
21	-25	-27	48	-36	4	4	0	-32	42	43	-41	-31	9	11	-21	52	-15	-17	7	-23	-39	-38	31	-20	46	2	-11	-45	42	43	-11	-22	-23	4	-9	-43	43	43	-14	-3	1	0	-12	52	-17	-19	10	19	64	-27	42	-10	-1	-1	-19	-6	37	38	-60	-6	-10	-8	9	-10	40	41	-60	-3	-11	-9	7	36	-52	-51	-19	-2	-28	-5	49	8	-22	0	-31	-46	20	22	12	-6	-22	-21	14	31	9	5	7	-4	-20	-20	10	32	6	3	8	-11	8	6	50	2	-1	3	-35
6	-5	-9	15	-13	0	0	0	-13	15	15	-15	-13	3	9	-7	14	2	-4	1	-7	-15	-13	8	-7	15	2	-7	-14	12	16	-1	-7	-9	2	-7	-14	12	16	-1	1	-3	1	-1	20	-4	-10	1	6	21	-9	14	-6	0	-2	-6	-6	15	13	-21	-1	-4	4	0	-6	15	13	-21	-1	-4	4	0	14	-19	-11	-1	6	-5	-12	14	0	-5	0	-13	-15	5	11	6	0	-10	-4	6	14	4	-4	0	0	-10	-4	6	14	4	-4	0	-1	4	-4	15	-6	-3	3	-7
-40	50	58	-112	71	-6	-6	4	71	-104	-104	102	67	-13	-21	50	-123	30	38	-11	47	98	96	-75	47	-108	-2	23	107	-96	-102	27	47	55	-6	23	103	-95	-99	29	5	3	-1	29	-118	38	44	-30	-42	-140	55	-100	18	3	5	46	18	-95	-93	144	10	31	21	-14	20	-99	-97	146	6	34	24	-16	-92	132	122	38	11	49	14	-126	-10	49	4	70	110	-45	-55	-28	12	53	43	-28	-72	-21	-9	-19	8	53	45	-24	-70	-18	-8	-23	28	-18	-8	-121	-3	-6	-12	89
-7	8	9	-14	10	-6	-6	4	9	-6	-6	4	6	-4	-4	8	-14	8	8	-6	8	2	2	-3	8	-10	2	-2	10	-11	-12	7	8	6	-2	-2	6	-10	-9	9	6	-8	-8	8	-15	8	8	-4	-9	-10	8	-12	0	-4	-4	11	-1	-4	-4	11	4	2	2	-2	1	-8	-8	13	0	5	5	-2	0	6	6	9	-1	8	0	-10	-12	7	0	6	8	-2	-2	-1	8	0	-1	-2	-9	-1	0	-2	4	0	1	2	-7	2	1	-6	-6	0	0	-6	-1	2	2	4
21	-25	-27	48	-32	3	4	-2	-36	43	43	-39	-31	9	11	-21	52	-15	-17	7	-20	-39	-37	28	-23	47	1	-8	-45	42	43	-11	-22	-27	4	-9	-42	40	39	-12	-4	4	4	-14	52	-17	-19	10	25	58	-23	42	-6	-2	-1	-21	-10	38	38	-58	-6	-10	-8	9	-10	40	41	-60	-3	-13	-12	7	36	-50	-48	-19	-2	-22	-5	49	7	-28	0	-31	-45	17	18	14	-7	-19	-17	12	31	9	5	7	-4	-20	-20	10	28	8	6	11	-7	6	3	47	2	-1	3	-35
0	-1	-3	6	-2	2	-2	0	-2	8	4	-6	-2	-2	2	-2	8	-2	-2	-2	-2	-6	-10	8	-2	6	-4	2	-8	6	10	-2	-2	-4	-4	2	-8	5	11	-2	-2	-1	5	-2	8	-2	-2	-2	0	6	-4	4	0	0	-4	0	0	6	2	-6	-2	-2	2	-3	0	6	2	-6	-2	-3	3	3	4	-9	-3	-2	0	0	0	4	0	0	-8	2	-10	4	12	0	-4	-2	6	0	8	1	-1	-4	-4	-2	6	0	8	2	-2	-4	2	2	-2	2	0	-2	-6	2
27	-31	-36	69	-49	2	4	-2	-49	63	65	-63	-47	12	17	-29	71	-13	-20	10	-28	-61	-57	40	-28	67	4	-21	-66	58	61	-11	-28	-34	6	-21	-64	58	59	-12	-3	-3	-2	-12	76	-20	-26	12	28	89	-34	63	-15	-3	-3	-28	-15	58	58	-89	-7	-15	-8	7	-16	60	60	-90	-5	-16	-10	5	56	-77	-71	-20	2	-31	-13	70	6	-31	2	-52	-67	27	31	23	-6	-34	-30	23	47	15	6	7	-4	-34	-31	21	46	13	6	9	-15	13	6	70	0	-5	3	-48
34	-46	-56	116	-71	4	2	-2	-71	110	108	-108	-69	13	24	-47	118	-26	-35	11	-44	-104	-104	81	-44	114	2	-24	-113	102	110	-27	-44	-55	4	-24	-111	101	109	-28	-5	-4	3	-29	126	-38	-44	18	35	141	-55	100	-18	-9	-13	-38	-19	97	93	-144	-16	-24	-11	4	-20	99	95	-145	-14	-26	-12	10	92	-132	-118	-34	-1	-46	-15	110	8	-45	-10	-67	-124	56	72	28	-16	-50	-35	28	88	19	5	3	-14	-50	-36	26	87	18	4	5	-20	18	5	111	-1	-10	-6	-63
-10	17	20	-50	29	0	0	0	26	-48	-48	50	29	-5	-8	19	-48	11	14	-5	19	48	46	-39	17	-50	-3	11	49	-47	-48	14	17	20	-3	11	49	-47	-48	14	0	3	3	13	-54	18	19	-8	-10	-62	23	-43	9	7	6	13	7	-42	-42	63	7	8	5	0	7	-42	-42	63	7	8	5	-1	-41	58	55	13	1	20	5	-45	-2	17	4	27	56	-32	-35	-8	6	20	16	-10	-41	-4	0	0	6	20	16	-10	-41	-4	0	0	10	-6	-2	-50	2	5	3	23
-13	19	28	-62	37	-2	2	0	34	-62	-58	62	37	-4	-15	24	-62	11	18	-3	24	59	63	-50	22	-62	1	12	63	-57	-66	16	22	29	1	12	63	-56	-67	16	2	6	-4	15	-71	21	26	-6	-13	-77	31	-53	12	5	12	16	10	-55	-49	78	9	13	0	4	10	-55	-49	78	9	14	-1	-5	-51	76	61	15	-2	22	11	-55	-2	18	12	31	72	-35	-54	-11	10	27	11	-13	-55	-8	4	4	10	27	11	-13	-55	-9	5	4	8	-10	2	-58	5	8	8	24
-12	14	16	-28	20	0	0	0	23	-28	-28	26	20	-5	-8	11	-30	4	7	-3	10	26	25	-14	11	-28	-1	10	28	-22	-24	0	11	16	-1	10	28	-22	-24	0	1	3	1	2	-31	5	8	-1	-12	-37	14	-25	6	2	3	11	8	-25	-24	36	3	6	2	-3	8	-25	-24	36	3	6	2	-3	-25	32	28	8	-2	12	6	-28	-1	14	0	23	28	-8	-11	-16	2	16	13	-12	-18	-10	-6	1	2	16	13	-12	-18	-10	-6	1	7	-8	-4	-26	-2	5	2	19
5	-7	-9	18	-10	6	4	-4	-10	12	10	-10	-8	2	4	-8	18	-8	-8	4	-8	-8	-10	9	-8	14	-4	2	-16	15	18	-7	-8	-8	0	1	-12	13	15	-9	-6	6	9	-8	20	-8	-8	2	8	14	-8	14	0	2	0	-9	1	8	6	-15	-6	-2	0	-1	-1	12	10	-18	-2	-6	-3	2	4	-12	-9	-7	2	-6	0	12	8	-7	-4	-6	-16	6	10	2	-12	0	5	2	17	1	-1	-2	-6	-2	1	0	13	0	-1	2	8	0	-2	8	-1	-4	-6	-2
19	-22	-27	48	-35	0	0	2	-32	48	48	-48	-32	6	12	-20	52	-7	-13	2	-19	-48	-47	34	-17	48	2	-16	-48	40	44	-6	-19	-24	1	-14	-49	42	47	-7	0	-8	-4	-6	52	-12	-17	8	15	67	-27	43	-12	-3	-5	-16	-10	46	43	-66	-3	-14	-6	5	-12	45	43	-64	-3	-12	-4	7	45	-62	-54	-14	-2	-22	-10	53	0	-19	-2	-34	-50	20	27	16	0	-32	-24	18	30	14	6	5	-2	-28	-21	16	33	12	4	3	-18	14	6	53	2	-1	3	-38
16	-20	-19	36	-27	-3	1	3	-24	35	39	-37	-24	7	5	-15	38	-7	-9	4	-14	-37	-32	24	-12	37	8	-16	-34	30	26	-4	-14	-16	5	-13	-36	34	29	-5	3	-6	-12	-4	35	-9	-10	10	11	53	-18	33	-9	-5	-1	-12	-7	33	38	-52	-1	-9	-11	9	-9	32	36	-49	-2	-5	-9	3	36	-45	-49	-12	-5	-21	-4	43	-1	-17	6	-30	-35	16	11	13	5	-24	-32	15	16	10	10	9	2	-21	-26	13	20	8	8	6	-21	9	11	46	5	2	8	-37
-12	14	16	-28	23	-2	-2	0	20	-26	-26	26	20	-5	-8	11	-30	4	7	-3	11	26	25	-16	10	-27	-1	12	28	-22	-24	0	11	14	-1	10	27	-23	-25	2	2	4	2	0	-31	5	8	-1	-11	-38	16	-25	8	1	2	10	6	-24	-23	37	3	6	2	-3	8	-25	-24	36	1	6	2	-3	-23	32	28	8	-2	14	6	-28	-2	12	0	23	28	-10	-13	-12	2	18	15	-16	-18	-10	-6	1	2	16	13	-12	-19	-8	-4	0	8	-10	-6	-25	-2	5	2	19
-21	28	37	-83	51	-5	-3	5	51	-76	-74	76	51	-10	-20	33	-81	17	25	-10	33	71	71	-55	33	-80	0	16	82	-75	-83	21	31	39	-4	19	77	-71	-78	21	6	0	-7	21	-95	29	35	-10	-27	-98	39	-72	15	4	8	29	15	-67	-63	100	14	14	2	2	14	-70	-66	104	10	19	6	-3	-61	90	77	20	-6	31	14	-72	-9	31	8	47	88	-41	-55	-18	17	30	16	-18	-74	-9	4	2	12	33	21	-17	-67	-10	2	-3	4	-10	2	-74	8	12	8	34
-9	11	14	-21	15	-1	-2	0	15	-19	-20	18	13	-3	-5	8	-22	3	5	-1	7	18	18	-11	7	-19	0	7	19	-13	-16	-1	8	11	-1	6	19	-15	-17	1	1	3	1	1	-20	2	5	-1	-8	-26	11	-17	4	1	2	7	4	-17	-16	25	2	6	2	-3	6	-18	-18	25	1	5	2	-3	-17	23	20	7	0	9	4	-21	-1	9	1	15	19	-4	-8	-10	1	14	10	-10	-9	-12	-6	1	1	12	9	-8	-11	-8	-4	0	7	-8	-4	-18	-4	4	1	15
-5	8	5	-7	5	-1	0	-1	5	-7	-6	5	3	-1	1	2	-9	3	1	0	1	6	6	-3	1	-6	0	3	6	-3	0	-3	2	3	1	1	7	-5	-3	-1	1	1	3	-1	-3	-1	-4	0	-3	-9	3	-5	0	1	0	2	0	-5	-6	8	0	2	6	-3	2	-6	-6	7	0	1	4	-3	-6	7	10	5	4	5	-4	-9	0	5	-1	6	5	0	4	-6	-1	6	10	-6	4	-6	-12	0	0	4	7	-4	1	-4	-8	0	7	-4	-8	-6	-8	0	3	10
-13	10	9	-7	9	0	-2	-1	9	-5	-7	4	5	-3	-1	7	-14	7	7	-2	7	5	3	-5	7	-7	-2	0	5	-7	-5	7	10	5	-2	-2	5	-9	-6	7	0	-4	-1	7	-8	7	7	-12	-8	-13	5	-9	0	-2	-4	9	0	-7	-9	14	-2	7	9	-9	3	-7	-9	12	-2	5	8	-6	-7	10	13	7	6	7	0	-19	-2	7	-4	7	3	0	4	1	-2	5	9	1	2	1	0	-18	-2	3	7	2	0	2	0	-14	5	2	0	-19	0	-12	-14	24
5	-6	-7	12	-8	2	0	0	-8	10	8	-8	-6	2	4	-6	14	-6	-6	2	-6	-8	-10	9	-6	12	-2	1	-12	12	14	-6	-6	-6	-2	2	-12	12	15	-6	-4	4	7	-6	16	-6	-6	0	4	12	-6	10	0	0	-2	-5	0	8	6	-13	-4	-2	0	-1	0	8	6	-12	-4	-2	1	2	4	-10	-7	-5	2	-4	0	8	4	-4	-4	-4	-14	6	10	2	-6	-2	2	2	12	1	0	-2	-8	0	4	0	14	0	-2	-2	6	0	-2	6	-1	-4	-6	0
13	-17	-22	48	-30	0	0	-2	-30	48	48	-50	-33	4	10	-18	50	-5	-11	2	-17	-48	-47	32	-17	48	1	-16	-49	40	45	-5	-15	-25	2	-18	-48	38	42	-4	0	-10	-6	-4	50	-10	-15	8	17	65	-25	43	-12	-3	-5	-16	-12	45	43	-64	-3	-12	-4	3	-10	46	43	-66	-3	-14	-6	5	45	-62	-54	-12	-2	-20	-10	53	0	-20	-2	-34	-50	20	27	16	-2	-28	-21	16	33	12	4	3	0	-32	-24	18	30	14	6	5	-18	14	6	53	2	-1	3	-38
10	-15	-16	39	-23	-1	3	-3	-23	36	40	-40	-26	5	3	-14	38	-6	-8	5	-13	-37	-32	22	-13	38	5	-15	-37	32	29	-4	-11	-17	8	-18	-35	30	24	-3	2	-7	-13	-3	35	-8	-9	11	15	52	-17	35	-9	-4	0	-14	-9	33	37	-51	-2	-7	-9	7	-7	34	39	-54	-1	-9	-13	1	36	-46	-50	-11	-5	-20	-4	45	1	-20	6	-31	-36	16	11	13	1	-21	-26	13	21	9	7	7	4	-24	-32	15	17	9	11	10	-20	9	11	47	5	2	8	-38
