-51406	-26446	-102728	-21106	-122903	-99849	3912	-126626	18837	-3517	-62167	-106305	-81380	-95045	-81394	-69294	-110460	200	-55143	7544	-59415	-52098	-130020	-94334	-118647	-87185	-98152	-20993	-79490	-64662	-88954	-14778	-46250	-95507	-69097	-68075	-62551	-129071	-78819	-58522	-110422	-47659	-80367	-11383	-93300	-47183	28286	110	-56888	-60016	902	-93467	-88119	-121471	-87251	-79941	-29492	-112513	-152446	-117449	-51231	-58052	-90620	-41193	-57290	-85305	-8487	-60540	-7973	-74415	-105941	-75685	-78337	-18180	11874	27776	-76110	-78911	-8367	-102283	-143863	-25008	-11588	-56296	-4339	-48469	1110	-56423	-86993	-85503	-75178	-28959	-139365	-603	-67927	-55162	-57626	-138482	3170	-5845	-55602	-98350	-58320	-145847	1816	-53337	-102169	-20223	-33422	-49036	-102660	-31692	13032	-9247	-24460	-83364	27891	-125750	-9089	-144006
-23424	-12096	-46838	-9620	-55980	-45514	1785	-57717	8679	-1551	-28166	-48469	-37162	-43330	-37233	-31529	-50253	126	-25041	3383	-27087	-23666	-59352	-43020	-54158	-39820	-44626	-9458	-36134	-29387	-40492	-6630	-20969	-43648	-31523	-31090	-28570	-58724	-36016	-26639	-50331	-21731	-36608	-5161	-42517	-21547	13001	103	-25923	-27259	310	-42602	-40304	-55337	-39736	-36412	-13459	-51135	-69670	-53527	-23289	-26490	-41193	-18914	-26064	-38948	-3762	-27650	-3513	-34003	-48232	-34379	-35756	-8258	5526	12741	-34702	-35974	-3795	-46709	-65704	-11322	-5356	-25568	-1825	-22221	503	-25783	-39634	-39004	-34211	-13151	-63572	-238	-31030	-25175	-26274	-63087	1499	-2695	-25436	-44749	-26755	-66484	890	-24346	-46426	-9175	-15427	-22406	-46799	-14450	6128	-4214	-11119	-38005	12785	-57332	-4005	-65613
-32530	-16734	-65010	-13345	-77756	-63130	2474	-80060	11926	-2223	-39265	-67269	-51506	-60086	-51534	-43844	-69843	116	-34853	4770	-37593	-32950	-82252	-59688	-75053	-55159	-62092	-13244	-50260	-40909	-56219	-9345	-29262	-60414	-43694	-43072	-39562	-81643	-49858	-37016	-69868	-30124	-50812	-7219	-59042	-29816	17914	58	-35967	-37954	554	-59141	-55773	-76836	-55186	-50579	-18686	-71123	-96457	-74325	-32385	-36742	-57290	-26064	-36272	-53984	-5388	-38278	-5012	-47075	-67006	-47877	-49548	-11499	7536	17584	-48156	-49906	-5308	-64729	-90995	-15867	-7341	-35585	-2684	-30688	671	-35707	-55036	-54145	-47546	-18335	-88163	-387	-42994	-34874	-36497	-87591	1998	-3729	-35183	-62134	-36933	-92224	1120	-33765	-64613	-12766	-21147	-31000	-64922	-20040	8257	-5874	-15483	-52742	17653	-79558	-5713	-91093
-48572	-24862	-96935	-19940	-116027	-94276	3703	-119689	17775	-3215	-58593	-100287	-76968	-89787	-76877	-65328	-104273	370	-52003	7024	-56109	-49344	-122776	-89099	-112093	-82419	-92601	-19570	-75111	-60855	-84173	-14038	-43688	-90279	-65046	-64428	-59267	-121535	-74487	-55234	-104336	-44955	-75654	-10918	-88144	-44372	26717	19	-53728	-56459	729	-88337	-83247	-114692	-82428	-75414	-28034	-106106	-143899	-110751	-48315	-54915	-85305	-38948	-53984	-80786	-8029	-57218	-7471	-70284	-100041	-71483	-73886	-17127	11252	26152	-71674	-74345	-7944	-96718	-135870	-23482	-10963	-53315	-3988	-46072	963	-53284	-82074	-80821	-71024	-27562	-131580	-472	-64016	-51979	-54465	-130595	3116	-5570	-52715	-92864	-55179	-137545	1773	-50359	-96453	-18926	-31767	-46512	-96902	-29766	12145	-8862	-22992	-78642	26241	-118596	-8617	-135966
-4843	-2417	-9598	-1995	-11557	-9348	346	-11913	1698	-359	-5984	-9927	-7634	-8912	-7502	-6506	-10454	22	-5240	720	-5575	-5014	-12106	-8868	-11068	-8124	-9300	-1967	-7555	-6098	-8451	-1529	-4455	-8872	-6389	-6370	-5894	-12057	-7329	-5528	-10397	-4428	-7454	-1182	-8795	-4306	2562	-86	-5354	-5659	142	-8828	-8141	-11433	-8215	-7525	-2832	-10665	-14103	-10955	-4853	-5474	-8487	-3762	-5388	-8029	-928	-5646	-840	-6898	-9986	-7223	-7249	-1737	1022	2499	-7048	-7333	-812	-9594	-13397	-2362	-1026	-5440	-521	-4541	68	-5232	-8144	-8015	-7123	-2829	-13022	-39	-6269	-5123	-5412	-12966	305	-555	-5211	-9290	-5319	-13604	123	-4996	-9709	-1895	-3017	-4611	-9623	-2921	970	-929	-2289	-7809	2507	-11727	-991	-13535
-34423	-17668	-68734	-14154	-82280	-66920	2638	-84974	12632	-2284	-41651	-71092	-54589	-63743	-54460	-46302	-73985	252	-36901	4993	-39794	-34927	-87124	-63177	-79488	-58452	-65649	-13953	-53285	-43185	-59755	-9941	-30937	-64063	-46207	-45682	-42033	-86201	-52849	-39214	-73959	-31894	-53732	-7693	-62475	-31541	18951	62	-38125	-40073	579	-62629	-59022	-81390	-58441	-53479	-19847	-75345	-102090	-78502	-34298	-38924	-60540	-27650	-38278	-57218	-5646	-40664	-5323	-49894	-70926	-50661	-52444	-12155	7950	18573	-50841	-52770	-5603	-68602	-96438	-16555	-7776	-37831	-2906	-32637	757	-37803	-58205	-57217	-50401	-19464	-93342	-325	-45386	-36945	-38522	-92659	2240	-3926	-37373	-65993	-39088	-97656	1310	-35698	-68395	-13482	-22544	-33016	-68785	-21166	8648	-6230	-16285	-55784	18629	-84136	-6126	-96441
-4556	-2255	-8938	-1915	-10812	-8837	281	-11224	1581	-383	-5841	-9231	-7109	-8428	-6884	-6093	-9914	-15	-5004	680	-5224	-4723	-11316	-8311	-10349	-7543	-8785	-1915	-7104	-5716	-8021	-1494	-4193	-8253	-6027	-5902	-5558	-11293	-6852	-5187	-9736	-4173	-7023	-1103	-8197	-4104	2327	-78	-5131	-5349	206	-8274	-7491	-10747	-7719	-7105	-2620	-10132	-13142	-10187	-4669	-5133	-7973	-3513	-5012	-7471	-840	-5323	-926	-6440	-9387	-6799	-6732	-1661	891	2282	-6554	-6935	-701	-8973	-12592	-2113	-933	-5214	-657	-4161	148	-4839	-7658	-7315	-6692	-2616	-12206	-29	-5811	-4853	-4981	-12198	323	-477	-4823	-8921	-4826	-12831	175	-4657	-9130	-1918	-2802	-4314	-9071	-2771	797	-845	-2131	-7346	2307	-10954	-1036	-12710
-42279	-21756	-84515	-17356	-101090	-82162	3256	-104259	15549	-2804	-50970	-87437	-67054	-78225	-67073	-56936	-90786	276	-45259	6149	-48892	-42832	-107066	-77611	-97687	-71845	-80611	-17132	-65371	-53073	-73228	-12100	-37962	-78729	-56817	-56121	-51561	-106015	-64946	-48135	-90845	-39200	-66061	-9384	-76759	-38787	23362	124	-46771	-49237	642	-76903	-72633	-99929	-71773	-65691	-24337	-92418	-125559	-96581	-42064	-47795	-74415	-34003	-47075	-70284	-6898	-49894	-6440	-61330	-87102	-62173	-64502	-14906	9853	22910	-62574	-64867	-6897	-84255	-118465	-20465	-9597	-46290	-3420	-40078	899	-46493	-71526	-70413	-61847	-23857	-114698	-444	-55890	-45371	-47410	-113856	2686	-4846	-45892	-80871	-48169	-119968	1566	-43878	-83950	-16529	-27718	-40478	-84459	-26029	10829	-7636	-20053	-68546	22978	-103443	-7385	-118455
-60254	-30854	-120243	-24743	-143920	-116949	4572	-148399	22012	-4063	-72837	-124389	-95363	-111362	-95234	-81094	-129393	351	-64595	8769	-69582	-61169	-152237	-110478	-138963	-102115	-114968	-24444	-93165	-75592	-104355	-17441	-54233	-111849	-80744	-79792	-73407	-150923	-92308	-68509	-129384	-55777	-93942	-13465	-109296	-55121	33043	34	-66674	-70157	1022	-109528	-103131	-142279	-102241	-93603	-34675	-131755	-178393	-137411	-60019	-68067	-105941	-48232	-67006	-100041	-9986	-70926	-9387	-87102	-124126	-88717	-91620	-21272	13886	32409	-88954	-92296	-9821	-119848	-168453	-29201	-13553	-66132	-5090	-56935	1251	-66027	-101871	-100122	-88095	-34117	-163183	-643	-79390	-64501	-67517	-162058	3801	-6857	-65227	-115274	-68268	-170676	2161	-62452	-119682	-23611	-39212	-57569	-120204	-36987	15016	-10933	-28579	-97575	32548	-147130	-10769	-168654
-43067	-21996	-85871	-17694	-102841	-83554	3254	-106063	15671	-2927	-52177	-88828	-68120	-79579	-67923	-57941	-92528	259	-46213	6280	-49708	-43802	-108696	-78937	-99237	-72911	-82214	-17476	-66649	-54028	-74661	-12578	-38835	-79848	-57623	-56989	-52466	-107790	-65895	-48978	-92467	-39823	-67064	-9701	-78114	-39299	23525	-43	-47660	-50152	785	-78291	-73573	-101685	-73075	-66894	-24819	-94237	-127286	-98120	-42929	-48650	-75685	-34379	-47877	-71483	-7223	-50661	-6799	-62173	-88717	-63492	-65383	-15218	9836	23071	-63483	-65895	-7030	-85616	-120283	-20863	-9632	-47382	-3748	-40653	884	-47121	-72771	-71501	-63000	-24460	-116544	-445	-56633	-46045	-48229	-115767	2721	-4898	-46585	-82445	-48643	-121891	1517	-44601	-85616	-16885	-27922	-41140	-85886	-26385	10524	-7850	-20409	-69700	23166	-105062	-7814	-120518
-44462	-22904	-88941	-18226	-106338	-86391	3451	-109595	16353	-2943	-53503	-92029	-70494	-82243	-70621	-59921	-95430	273	-47584	6487	-51413	-45008	-112629	-81607	-102758	-75576	-84781	-18059	-68733	-55858	-76925	-12669	-39916	-82811	-59781	-59026	-54155	-111620	-68297	-50611	-95542	-41249	-69536	-9807	-80740	-40827	24589	155	-49138	-51811	663	-80849	-76455	-105081	-75488	-69080	-25554	-97167	-132107	-101677	-44200	-50238	-78337	-35756	-49548	-73886	-7249	-52444	-6732	-64502	-91620	-65383	-67906	-15660	10393	24141	-65903	-68247	-7271	-88566	-124566	-21626	-10099	-48582	-3539	-42107	931	-48922	-75257	-74132	-65023	-25069	-120638	-506	-58844	-47710	-49912	-119769	2760	-5090	-48231	-84967	-50722	-126186	1606	-46159	-88291	-17355	-29108	-42526	-88812	-27390	11494	-7999	-21133	-72088	24218	-108854	-7714	-124579
-10325	-5323	-20573	-4274	-24668	-20054	724	-25434	3804	-759	-12666	-21314	-16351	-19094	-16245	-13885	-22271	-22	-11127	1512	-11940	-10483	-26053	-18998	-23785	-17442	-19759	-4222	-15958	-13024	-17904	-3020	-9311	-19114	-13896	-13619	-12582	-25867	-15804	-11788	-22185	-9547	-16104	-2346	-18732	-9477	5665	-14	-11487	-12095	225	-18815	-17592	-24417	-17491	-16123	-5923	-22691	-30545	-23501	-10358	-11685	-18180	-8258	-11499	-17127	-1737	-12155	-1661	-14906	-21272	-15218	-15660	-3722	2335	5529	-15229	-15865	-1644	-20578	-28920	-4946	-2304	-11389	-981	-9691	243	-11290	-17443	-17066	-15103	-5777	-27967	-94	-13613	-11143	-11509	-27833	673	-1178	-11148	-19831	-11580	-29299	377	-10741	-20542	-4147	-6677	-9818	-20658	-6397	2518	-1860	-4911	-16786	5558	-25214	-1872	-28934
6758	3523	13588	2739	16143	13092	-542	16555	-2548	409	7868	14064	10725	12445	10927	9123	14363	-39	7133	-958	7808	6747	17190	12393	15685	11553	12809	2683	10327	8448	11514	1784	5978	12653	9121	9002	8206	17004	10435	7624	14513	6297	10590	1407	12272	6256	-3835	-83	7417	7818	4	12254	11785	15901	11455	10473	3862	14574	20267	15562	6633	7630	11874	5526	7536	11252	1022	7950	891	9853	13886	9836	10393	2335	-1720	-3771	10112	10403	1110	13471	18968	3367	1599	7200	337	6455	-112	7499	11465	11373	9793	3759	18374	99	9067	7235	7674	18192	-391	794	7353	12717	7910	19167	-237	7050	13288	2578	4526	6437	13450	4175	-1993	1207	3234	10961	-3783	16602	1006	18897
15733	8200	31575	6440	37663	30580	-1231	38732	-5866	1046	18794	32688	24976	29086	25170	21250	33722	-47	16788	-2308	18214	15826	39961	28925	36447	26814	29981	6396	24248	19815	27086	4359	14058	29387	21271	20907	19127	39629	24236	17909	33828	14635	24706	3385	28598	14541	-8810	-125	17370	18369	-185	28611	27217	37184	26707	24474	9006	34316	46978	36124	15601	17781	27776	12741	17584	26152	2499	18573	2282	22910	32409	23071	24141	5529	-3771	-8668	23464	24237	2564	31384	44188	7727	3630	17034	1128	14899	-331	17397	26672	26326	22968	8767	42778	198	20986	16945	17716	42471	-942	1826	17073	29954	18102	44745	-561	16392	31188	6148	10367	14998	31457	9762	-4309	2793	7520	25573	-8683	38648	2576	44116
-43187	-22293	-86393	-17700	-103235	-83836	3311	-106247	15905	-2926	-51942	-89415	-68375	-79778	-68604	-58238	-92653	140	-46222	6330	-49906	-43648	-109306	-79255	-99750	-73312	-82387	-17587	-66649	-54314	-74511	-12257	-38758	-80305	-58107	-57211	-52493	-108514	-66261	-49104	-92767	-40065	-67563	-9455	-78389	-39707	23875	164	-47733	-50388	662	-78482	-74219	-101978	-73275	-67145	-24752	-94331	-128282	-98810	-42942	-48763	-76110	-34702	-48156	-71674	-7048	-50841	-6554	-62574	-88954	-63483	-65903	-15229	10112	23464	-64084	-66333	-7033	-85936	-120906	-21127	-9802	-47071	-3431	-40737	903	-47484	-73113	-71954	-63064	-24247	-117118	-529	-57227	-46342	-48508	-116350	2613	-4944	-46710	-82399	-49205	-122521	1507	-44861	-85716	-16940	-28165	-41133	-86206	-26652	11232	-7741	-20590	-70051	23552	-105725	-7435	-120946
-44811	-23091	-89519	-18418	-107071	-87024	3363	-110308	16487	-3088	-54186	-92643	-70933	-82826	-70965	-60371	-96260	118	-48042	6550	-51780	-45344	-113329	-82247	-103421	-75965	-85534	-18260	-69175	-56334	-77456	-12827	-40253	-83230	-60278	-59292	-54534	-112450	-68722	-50976	-96231	-41542	-70040	-9899	-81288	-41187	24696	124	-49636	-52295	758	-81468	-76804	-105837	-76009	-69718	-25690	-98013	-132943	-102335	-44681	-50622	-78911	-35974	-49906	-74345	-7333	-52770	-6935	-64867	-92296	-65895	-68247	-15865	10403	24237	-66333	-68836	-7240	-89186	-125459	-21746	-10130	-49030	-3757	-42235	997	-49174	-75822	-74437	-65457	-25151	-121478	-508	-59251	-48134	-50203	-120706	2794	-5107	-48449	-85704	-50838	-127134	1622	-46531	-88951	-17700	-29201	-42698	-89485	-27666	11444	-8049	-21320	-72704	24343	-109590	-7854	-125491
-4765	-2401	-9530	-1926	-11401	-9226	409	-11750	1703	-273	-5645	-9844	-7559	-8791	-7575	-6418	-10177	97	-5070	690	-5501	-4866	-12055	-8701	-10996	-8121	-9058	-1903	-7404	-5944	-8262	-1386	-4303	-8881	-6319	-6367	-5805	-11925	-7300	-5409	-10235	-4400	-7400	-1077	-8662	-4295	2613	-10	-5211	-5499	54	-8650	-8204	-11247	-8106	-7343	-2780	-10356	-14097	-10894	-4686	-5373	-8367	-3795	-5308	-7944	-812	-5603	-701	-6897	-9821	-7030	-7271	-1644	1110	2564	-7033	-7240	-828	-9466	-13267	-2359	-1073	-5216	-331	-4571	57	-5243	-8053	-8021	-6986	-2781	-12896	-63	-6256	-5028	-5389	-12768	286	-549	-5198	-9052	-5476	-13443	144	-4912	-9476	-1765	-3110	-4602	-9465	-2871	1178	-892	-2248	-7664	2567	-11634	-850	-13326
-58185	-29881	-116169	-23921	-139041	-113002	4395	-143427	21369	-3917	-70353	-120191	-92241	-107609	-92084	-78282	-125005	334	-62343	8441	-67253	-59032	-147155	-106818	-134299	-98726	-110989	-23531	-89959	-73020	-100829	-16788	-52311	-108171	-78082	-77143	-70987	-145697	-89274	-66241	-125006	-53870	-90748	-13047	-105607	-53265	32054	67	-64423	-67752	938	-105871	-99732	-137485	-98724	-90442	-33534	-127252	-172511	-132712	-57955	-65803	-102283	-46709	-64729	-96718	-9594	-68602	-8973	-84255	-119848	-85616	-88566	-20578	13471	31384	-85936	-89186	-9466	-115942	-162916	-28082	-13147	-63864	-4856	-55115	1223	-63864	-98356	-96746	-85109	-32875	-157715	-563	-76772	-62417	-65177	-156588	3748	-6676	-63120	-111347	-66047	-164949	2142	-60386	-115554	-22808	-38042	-55669	-116195	-35781	14629	-10564	-27573	-94317	31490	-142180	-10293	-162958
-81774	-42071	-163326	-33621	-195426	-158866	6184	-201558	30084	-5521	-98855	-169004	-129609	-151270	-129499	-110061	-175686	416	-87635	11884	-94529	-82868	-206894	-150133	-188813	-138770	-155994	-33160	-126384	-102681	-141635	-23495	-73462	-152072	-109869	-108393	-99713	-204934	-125500	-93088	-175685	-75773	-127679	-18212	-148406	-75021	45092	174	-90562	-95284	1324	-148756	-140240	-193237	-138748	-127147	-47030	-178873	-242610	-186623	-81470	-92453	-143863	-65704	-90995	-135870	-13397	-96438	-12592	-118465	-168453	-120283	-124566	-28920	18968	44188	-120906	-125459	-13267	-162916	-229070	-39491	-18506	-89642	-6812	-77371	1768	-89795	-138294	-135945	-119578	-46081	-221726	-825	-108004	-87807	-91594	-220179	5226	-9355	-88655	-156512	-92878	-231960	3034	-84891	-162374	-32127	-53478	-78183	-163358	-50368	20749	-14766	-38798	-132611	44355	-199932	-14392	-229056
-14193	-7304	-28430	-5759	-33882	-27406	1119	-34663	5172	-963	-16822	-29419	-22359	-26045	-22619	-19203	-30282	13	-15124	2113	-16348	-14313	-35819	-25949	-32708	-24036	-27067	-5784	-21818	-17848	-24235	-3986	-12755	-26269	-19013	-18739	-17103	-35757	-21670	-16034	-30440	-13144	-22172	-3042	-25744	-12988	7809	43	-15576	-16547	188	-25699	-24406	-33376	-24062	-22013	-8110	-30811	-42065	-32583	-14020	-15964	-25008	-11322	-15867	-23482	-2362	-16555	-2113	-20465	-29201	-20863	-21626	-4946	3367	7727	-21127	-21746	-2359	-28082	-39491	-7204	-3212	-15295	-993	-13297	222	-15578	-24048	-23756	-20632	-8004	-38381	-248	-18843	-15077	-16072	-38149	739	-1635	-15240	-26794	-16219	-40090	377	-14721	-28121	-5492	-9122	-13374	-28167	-8710	3747	-2559	-6828	-22952	7758	-34718	-2381	-39637
-6587	-3427	-13211	-2693	-15750	-12789	512	-16203	2469	-423	-7829	-13671	-10472	-12167	-10546	-8878	-14080	36	-7005	947	-7628	-6615	-16731	-12100	-15260	-11234	-12518	-2648	-10124	-8261	-11328	-1812	-5865	-12317	-8890	-8761	-8020	-16542	-10156	-7473	-14156	-6114	-10314	-1423	-11963	-6083	3700	58	-7264	-7656	54	-11973	-11407	-15557	-11160	-10239	-3771	-14320	-19682	-15106	-6514	-7446	-11588	-5356	-7341	-10963	-1026	-7776	-933	-9597	-13553	-9632	-10099	-2304	1599	3630	-9802	-10130	-1073	-13147	-18506	-3212	-1544	-7112	-434	-6277	131	-7284	-11159	-11023	-9601	-3679	-17907	-77	-8779	-7080	-7417	-17747	413	-768	-7174	-12515	-7610	-18713	243	-6859	-13007	-2557	-4376	-6291	-13155	-4074	1823	-1182	-3139	-10694	3641	-16167	-1063	-18449
-32090	-16291	-63837	-13243	-76615	-62342	2387	-79254	11616	-2182	-39207	-66004	-50801	-59413	-50347	-43083	-69121	266	-34527	4645	-37048	-32784	-80931	-58835	-73886	-54280	-61299	-12990	-49800	-40190	-55950	-9558	-29011	-59462	-42848	-42476	-39255	-80076	-49098	-36565	-68901	-29640	-49861	-7384	-58184	-29187	17424	-116	-35622	-37329	658	-58411	-54613	-75845	-54486	-49840	-18587	-70404	-94633	-72853	-32104	-36301	-56296	-25568	-35585	-53315	-5440	-37831	-5214	-46290	-66132	-47382	-48582	-11389	7200	17034	-47071	-49030	-5216	-63864	-89642	-15295	-7112	-35636	-3023	-30368	702	-35028	-54157	-53088	-47051	-18329	-86804	-248	-41979	-34329	-35792	-86212	2161	-3626	-34783	-61742	-36025	-90816	1223	-33185	-63888	-12630	-20831	-30812	-64052	-19609	7499	-5904	-15106	-51912	17101	-78132	-6044	-89834
-2445	-1210	-4724	-1093	-5832	-4826	87	-6166	830	-286	-3529	-4893	-3813	-4620	-3474	-3254	-5550	-64	-2832	389	-2824	-2619	-6019	-4532	-5511	-3969	-4838	-1113	-3926	-3154	-4510	-939	-2333	-4360	-3277	-3112	-3039	-6040	-3652	-2885	-5253	-2236	-3785	-680	-4406	-2211	1173	-94	-2871	-2984	232	-4522	-3836	-5870	-4165	-3900	-1409	-5722	-6912	-5341	-2655	-2784	-4339	-1825	-2684	-3988	-521	-2906	-657	-3420	-5090	-3748	-3539	-981	337	1128	-3431	-3757	-331	-4856	-6812	-993	-434	-3023	-634	-2148	145	-2531	-4089	-3745	-3685	-1381	-6553	29	-3028	-2712	-2541	-6636	230	-232	-2561	-5071	-2328	-6984	131	-2503	-5047	-1177	-1412	-2331	-4980	-1533	191	-447	-1126	-4003	1139	-5846	-724	-6905
-27643	-14095	-55185	-11323	-66055	-53676	2169	-68246	10108	-1726	-33191	-57055	-43903	-51146	-43818	-37136	-59266	353	-29521	3945	-31951	-28107	-69976	-50678	-63854	-47024	-52601	-11040	-42792	-34527	-48003	-7980	-24836	-51522	-36945	-36802	-33822	-69046	-42471	-31432	-59393	-25573	-42998	-6248	-50189	-25187	15242	13	-30520	-32004	345	-50287	-47488	-65310	-46935	-42833	-16032	-60295	-81976	-63009	-27422	-31276	-48469	-22221	-30688	-46072	-4541	-32637	-4161	-40078	-56935	-40653	-42107	-9691	6455	14899	-40737	-42235	-4571	-55115	-77371	-13297	-6277	-30368	-2148	-26438	513	-30380	-46699	-46109	-40465	-15799	-74929	-244	-36384	-29524	-31022	-74245	1832	-3181	-30154	-52842	-31568	-78257	1042	-28634	-54845	-10621	-18225	-26639	-55138	-16870	6935	-5090	-13022	-44695	14938	-67493	-4889	-77385
604	343	1200	275	1451	1236	-24	1547	-245	75	871	1237	952	1174	904	815	1375	37	694	-100	707	589	1555	1133	1400	1009	1185	305	940	793	1095	175	531	1126	891	772	751	1548	947	720	1293	584	1010	111	1080	626	-330	-27	731	758	-56	1110	996	1470	1028	981	316	1424	1821	1357	670	684	1110	503	671	963	68	757	148	899	1251	884	931	243	-112	-331	903	997	57	1223	1768	222	131	702	145	513	-82	658	1035	902	903	267	1674	-3	806	728	607	1696	-61	48	627	1285	616	1819	-62	632	1217	334	396	572	1270	432	-156	73	284	1024	-334	1503	131	1729
-32048	-16511	-64102	-13143	-76641	-62260	2482	-78991	11797	-2120	-38553	-66325	-50831	-59267	-50911	-43176	-68786	198	-34283	4669	-37060	-32448	-81177	-58838	-74065	-54480	-61103	-12981	-49532	-40247	-55442	-9139	-28769	-59690	-43075	-42551	-39059	-80411	-49233	-36479	-68872	-29720	-50090	-7087	-58201	-29406	17734	102	-35426	-37326	467	-58291	-55113	-75736	-54408	-49791	-18447	-70016	-95226	-73266	-31852	-36225	-56423	-25783	-35707	-53284	-5232	-37803	-4839	-46493	-66027	-47121	-48922	-11290	7499	17397	-47484	-49174	-5243	-63864	-89795	-15578	-7284	-35028	-2531	-30380	658	-35276	-54229	-53438	-46867	-18076	-86954	-344	-42413	-34385	-35981	-86317	2008	-3685	-34781	-61223	-36569	-90930	1163	-33279	-63632	-12503	-21005	-30660	-64006	-19735	8273	-5785	-15223	-51965	17448	-78445	-5550	-89791
-49468	-25368	-98766	-20295	-118136	-95989	3762	-121737	18103	-3335	-59671	-102162	-78263	-91379	-78269	-66605	-106141	245	-52988	7204	-57118	-50123	-125016	-90670	-114093	-83834	-94360	-20092	-76395	-62067	-85524	-14229	-44468	-91822	-66342	-65479	-60203	-123990	-75787	-56197	-106194	-45807	-77180	-10962	-89704	-45324	27161	82	-54711	-57602	820	-89869	-84732	-116769	-83914	-76848	-28418	-108079	-146556	-112893	-49247	-55855	-86993	-39634	-55036	-82074	-8144	-58205	-7658	-71526	-101871	-72771	-75257	-17443	11465	26672	-73113	-75822	-8053	-98356	-138294	-24048	-11159	-54157	-4089	-46699	1035	-54229	-83680	-82209	-72261	-27938	-133983	-568	-65252	-52954	-55465	-133060	3083	-5627	-53501	-94535	-56122	-140142	1760	-51283	-98170	-19398	-32200	-47196	-98652	-30405	12484	-8946	-23495	-80117	26794	-120839	-8749	-138429
-48606	-24938	-97186	-19877	-116194	-94298	3800	-119670	17797	-3171	-58282	-100550	-77035	-89776	-77213	-65486	-104183	375	-51937	7071	-56162	-49280	-122994	-89134	-112255	-82594	-92627	-19621	-75127	-60969	-84019	-13898	-43683	-90452	-65150	-64542	-59179	-121885	-74577	-55253	-104422	-45023	-75836	-10798	-88269	-44440	26834	89	-53614	-56522	663	-88345	-83558	-114758	-82503	-75424	-28011	-106027	-144230	-111121	-48211	-54910	-85503	-39004	-54145	-80821	-8015	-57217	-7315	-70413	-100122	-71501	-74132	-17066	11373	26326	-71954	-74437	-8021	-96746	-135945	-23756	-11023	-53088	-3745	-46109	902	-53438	-82209	-81174	-71044	-27568	-131752	-563	-64248	-51961	-54670	-130743	2985	-5597	-52742	-92658	-55491	-137675	1673	-50420	-96493	-18808	-31776	-46484	-96928	-29806	12452	-8832	-23087	-78695	26408	-118869	-8445	-136077
-42750	-21875	-85311	-17572	-102167	-83041	3261	-105455	15598	-2871	-51799	-88231	-67733	-79089	-67507	-57522	-91893	304	-45860	6227	-49399	-43462	-108060	-78420	-98610	-72499	-81587	-17346	-66214	-53645	-74217	-12451	-38518	-79424	-57280	-56674	-52158	-107030	-65529	-48687	-91832	-39564	-66652	-9623	-77587	-39056	23430	3	-47322	-49788	762	-77773	-73159	-101046	-72576	-66408	-24663	-93600	-126554	-97447	-42609	-48323	-75178	-34211	-47546	-71024	-7123	-50401	-6692	-61847	-88095	-63000	-65023	-15103	9793	22968	-63064	-65457	-6986	-85109	-119578	-20632	-9601	-47051	-3685	-40465	903	-46867	-72261	-71044	-62616	-24263	-115819	-416	-56268	-45786	-47856	-115004	2749	-4869	-46352	-81929	-48399	-121151	1559	-44296	-85006	-16740	-27842	-40949	-85352	-26231	10541	-7781	-20237	-69233	23047	-104399	-7720	-119729
-16566	-8297	-32944	-6766	-39512	-32083	1316	-40841	5906	-1016	-19931	-34033	-26205	-30590	-26054	-22225	-35485	290	-17717	2368	-19088	-16975	-41736	-30240	-38117	-28063	-31534	-6606	-25717	-20606	-28842	-4940	-14983	-30709	-21921	-22002	-20244	-41235	-25302	-18780	-35538	-15263	-25614	-3829	-30026	-14920	8954	-92	-18247	-19109	253	-30071	-28246	-39061	-28136	-25581	-9652	-36115	-48747	-37623	-16431	-18705	-28959	-13151	-18335	-27562	-2829	-19464	-2616	-23857	-34117	-24460	-25069	-5777	3759	8767	-24247	-25151	-2781	-32875	-46081	-8004	-3679	-18329	-1381	-15799	267	-18076	-27938	-27568	-24263	-9660	-44717	-158	-21586	-17504	-18591	-44308	1079	-1877	-18005	-31681	-18745	-46664	581	-17050	-32924	-6305	-10774	-15972	-32912	-9968	3843	-3109	-7768	-26640	8802	-40248	-3118	-46268
-79216	-40693	-158227	-32534	-189301	-153837	6026	-195168	29062	-5334	-95650	-163695	-125489	-146465	-125447	-106660	-170112	431	-84864	11530	-91542	-80302	-200368	-145348	-182851	-134402	-151118	-32134	-122434	-99437	-137131	-22777	-71203	-147246	-106347	-104989	-96541	-198561	-121518	-90121	-170149	-73391	-123659	-17624	-143749	-72605	43623	146	-87666	-92274	1279	-144044	-135829	-187132	-134427	-123107	-45562	-173192	-234921	-180824	-78882	-89522	-139365	-63572	-88163	-131580	-13022	-93342	-12206	-114698	-163183	-116544	-120638	-27967	18374	42778	-117118	-121478	-12896	-157715	-221726	-38381	-17907	-86804	-6553	-74929	1674	-86954	-133983	-131752	-115819	-44717	-214740	-844	-104586	-84932	-88799	-213221	5007	-9052	-85830	-151511	-89982	-224603	2874	-82184	-157292	-31056	-51725	-75704	-158136	-48739	20056	-14332	-37591	-128397	42944	-193641	-13969	-221834
