-22	280	206	258	282	85	239	164	290	181	227	269	338	262	280	183	264	201	214	177	21	788	582	1785	5276	16384	49519	49461	49439	49426	49462	49474	49396	49495	49479	147071	441511	111	-4269	-27	798	441471	-78	237	1254	2394	157167	58038	25260	14709	9936	3960	312	420	-1116	2112	3576	6528	6660	3708	-8928	-29484
4903	-76240	-52836	-69213	-75183	-34739	-58694	-52076	-77012	-58291	-73275	-74252	-103034	-78088	-84464	-48405	-82506	-62878	-55351	-54058	-6770	-233934	-165470	-511620	-1510601	-4681723	-14171331	-14149589	-14139311	-14132668	-14149582	-14149580	-14130482	-14162669	-14147308	-42042238	-126219068	-23654	978272	10995	-225342	-126206847	31258	-67975	-424186	-892955	-45805837	-17462124	-8094508	-5075122	-3710496	-1372692	-120984	-166984	244780	-617036	-1003848	-1826276	-1852524	-1275552	2482992	7740432
828	-12020	-7611	-10732	-11702	-6298	-8382	-8525	-11837	-10013	-12564	-11893	-17108	-12671	-13843	-7545	-13982	-10631	-8452	-9000	-1205	-38412	-26834	-83233	-245567	-760522	-2303102	-2299143	-2297142	-2296233	-2299565	-2298849	-2296051	-2301329	-2298800	-6831351	-20509021	-3146	135246	2073	-35818	-20506923	5733	-10920	-76416	-169705	-7546249	-2940220	-1418357	-927624	-705766	-251903	-23733	-32649	32365	-101734	-162342	-292107	-295188	-221223	392574	1173033
330	-5095	-3538	-4624	-5037	-2336	-3925	-3511	-5161	-3925	-4919	-5014	-6902	-5240	-5697	-3301	-5537	-4248	-3689	-3608	-448	-15654	-11044	-34248	-101200	-313657	-949296	-947832	-947125	-946692	-947836	-947817	-946566	-948709	-947655	-2816170	-8454666	-1557	65877	745	-15308	-8453854	2106	-4507	-28800	-60394	-3071611	-1173037	-545436	-343173	-251903	-93462	-8704	-11827	16038	-42033	-68473	-123831	-125595	-86247	164196	516519
26	-374	-231	-264	-371	-234	-206	-281	-335	-315	-389	-364	-510	-323	-464	-278	-453	-405	-304	-228	-16	-1163	-753	-2500	-7350	-23022	-69587	-69458	-69377	-69319	-69419	-69441	-69371	-69550	-69347	-205848	-617982	-74	8279	60	-1044	-617925	177	-189	-2580	-5509	-229871	-90990	-44915	-30246	-23733	-8704	-2120	-1580	189	-3735	-4439	-8970	-8742	-2586	12846	43938
35	-505	-321	-431	-496	-305	-328	-403	-500	-460	-563	-520	-728	-545	-651	-345	-631	-509	-336	-368	-45	-1633	-1078	-3444	-10248	-31731	-96128	-95946	-95834	-95772	-95939	-95910	-95818	-96053	-95855	-284695	-854714	-85	5931	100	-1637	-854644	259	-408	-3545	-7669	-317735	-125712	-62208	-41746	-32649	-11827	-1580	-2032	872	-4821	-7506	-13320	-13296	-10122	15795	48402
-93	1782	1565	1735	1828	366	1804	1020	1960	937	1206	1676	1999	1672	1681	1187	1433	1073	1402	1044	108	4694	3541	10751	31856	98918	298817	298571	298532	298366	298443	298718	298163	298779	298636	887739	2665112	849	-29852	-98	5128	2664892	-331	1545	5553	7900	920953	322785	124929	61195	32365	16038	189	872	-9024	12272	22535	41137	42537	22038	-55158	-195606
176	-3108	-2494	-2890	-3154	-1075	-2783	-2028	-3292	-2043	-2568	-3007	-3841	-3054	-3283	-2092	-2958	-2305	-2371	-1976	-207	-8868	-6365	-19712	-58383	-181238	-548014	-547347	-547072	-546734	-547148	-547456	-546613	-547838	-547191	-1626045	-4881708	-1185	49543	305	-9300	-4881294	935	-2619	-13531	-24271	-1729607	-633566	-270984	-154259	-101734	-42033	-3735	-4821	12272	-24146	-40685	-74636	-76176	-43764	98646	336483
298	-5261	-4344	-5037	-5394	-1629	-4943	-3386	-5702	-3376	-4238	-5206	-6465	-5342	-5495	-3623	-4854	-3720	-3959	-3349	-371	-14813	-10752	-33209	-98552	-305613	-923861	-922780	-922376	-921893	-922552	-922992	-921553	-923539	-922745	-2742475	-8233373	-2074	80626	496	-16144	-8232672	1494	-4602	-22159	-38705	-2907787	-1059417	-448032	-250962	-162342	-68473	-4439	-7506	22535	-40685	-72814	-129501	-133074	-80733	159861	556821
544	-9809	-8060	-9267	-10003	-3168	-9080	-6348	-10535	-6300	-7906	-9496	-11958	-9736	-10252	-6590	-9113	-7030	-7467	-6196	-652	-27655	-19968	-61657	-182795	-567143	-1714875	-1712871	-1712098	-1711043	-1712232	-1713281	-1710574	-1714373	-1712501	-5089134	-15278611	-3860	155127	907	-29490	-15277348	2778	-8409	-40376	-69830	-5386841	-1956658	-822078	-456569	-292107	-123831	-8970	-13320	41137	-74636	-129501	-235998	-241518	-141414	308142	1059138
185	-3337	-2753	-3164	-3408	-1054	-3111	-2147	-3591	-2127	-2672	-3241	-4067	-3319	-3471	-2254	-3077	-2370	-2542	-2107	-223	-9389	-6799	-20982	-62203	-192991	-583489	-582815	-582562	-582215	-582610	-582960	-582034	-583317	-582719	-1731761	-5199086	-1329	52738	303	-10061	-5198651	936	-2875	-13659	-23525	-1832049	-664839	-278760	-154377	-98396	-41865	-2914	-4432	14179	-25392	-44358	-80506	-82510	-48265	104237	359913
103	-1827	-1409	-1827	-1863	-829	-1666	-1414	-1990	-1465	-1816	-1866	-2525	-2134	-2172	-1178	-1968	-1441	-1271	-1371	-167	-5697	-3953	-12191	-36355	-112069	-339650	-339121	-338869	-338662	-339052	-339122	-338653	-339487	-338981	-1007253	-3024163	-565	19903	267	-6061	-3023907	789	-1817	-9207	-17715	-1082280	-403193	-178968	-106296	-73741	-28749	-862	-3374	7346	-14588	-26911	-47138	-48265	-41150	57221	182115
-248	4565	3643	4185	4570	1585	4025	2918	4770	2907	3682	4172	5490	4285	4707	2829	4302	3321	3536	2856	289	12914	9280	28487	84184	261419	790970	790051	789689	789074	789612	790254	788947	790796	789696	2346400	7044488	1792	-74014	-410	12798	7043919	-1285	3814	18056	31745	2479939	898217	375246	206916	130858	54732	4282	5265	-18386	32882	53287	102714	104237	57221	-153984	-506016
-273	5138	4266	4757	5217	1594	4749	3229	5449	3117	3952	4773	6059	4817	5219	3346	4629	3612	4051	3112	297	14230	10303	31747	93883	291781	882205	881257	880920	880262	880741	881542	880050	882059	880922	2617611	7858659	2138	-89289	-396	14671	7858023	-1308	4219	19132	31392	2750799	986437	402749	215012	130337	57391	4882	5378	-21734	37387	61869	117682	119971	60705	-168672	-578576
