1691416	32061483	24010142	-11664061	37379729	8000119	53295518	105820736	-16852923	60882657	-23922449	-10921666	31199764	122532289	130505616	13384107	42409022	-35508283	-35528461	-6542295	51536846	-5493090	196801620	840276	-114755456	-213454542	-464380684	-845538124	-1537563666	-3200152350	-3210299948	-3125993366	-3300242654	-6534217402	-12829071628	-25825372102	-51469276148	-51608606262	-103204278251	-206453924013	-412668639578	-824819999786	-1649570891318	-3298390592880	-3298334670228	-6597317655174	-13200441277840	-26435573194034	-53029452705492	-106729190949781	-216218468946189	-216218462341741	-216218512001231	-216218523584759	-216218568000254	-109489367935534	-56459871686780	-30024235344444	-16823821764416	-10226451254828	-6928127569234	-5278522269404	-3731551110512	-15027700955818	-60731270381110	-60318601706426	-735585960	-265477848	-336297992	481004576	-366061008	-241274452019104	84440	-735078096	-266909744	-336363176	6349178512	21154981536	-60112164315216	-325688408	-58159112	-53825608	535864504	-251501160	110813800	-14925854285392	397256136	-349038560	-795077096	213821944	-500851880	643415760	-3679582669248	-894543210360	-210692042752	-46461116752	-8881813000	-511687536	-623376936	724534904	573452408	580494304	591703000	596196088	605755640	601811120	1502469344	571587448	5700703072	589159992	605867952	18218902528	595098616	-10507690520	13504517696	-6560894400	-3795432992	-27507570112	-12071876576	6028149696	8286848736	8812721664	15115705888	15362794752	9801156352	-12912971712	-3982352000	21381354944
4203750	22299810	-2465185	-97048215	6229193	-37688647	48360527	175201225	-97329515	55066165	-110694638	-84716715	10964387	189103984	213861590	-39124540	25654276	-140726878	-147500077	-84097809	51989424	-62288222	343466486	588730	-190644370	-439906830	-865220196	-1667966800	-3115449166	-6407701602	-6432096564	-6267858460	-6564619460	-13015923192	-25607020272	-51590803174	-102745248858	-102985996391	-205991269921	-412066940078	-823823955804	-1647154279296	-3295943131892	-6597439045676	-6597317655174	-13223780858864	-26571885536383	-53663652279214	-109444467833958	-227432952422220	-489199233658968	-489199213807004	-489199310888686	-489199346046681	-489199429031376	-261766443842304	-152321889709168	-98658140749488	-72086292005332	-58862409299030	-52265116754488	-48969110206036	-45880398708104	-183724446935950	-736136415159674	-735312591156446	-915938080	57496056	-913947632	730839984	-543318408	-2941250030356008	197504	-914874664	54556688	-914175672	12339153712	51205196272	-734900117152920	-695840608	306892096	30201488	871596608	-460434392	708612104	-183520784560448	814045768	-596894856	-1685394720	473779688	-739002224	1372364200	-45776604964504	-11393353074264	-2822744172560	-692872186528	-167723318832	-38886512304	-643502072	-8060555832	1549437016	1562096064	1583788000	1593356472	1612979200	1606340824	729691632	1545525064	14744326240	1578152856	1611534624	42702240680	1585175760	-19054894480	41282306352	4434838928	-12275466272	-57381952096	-22116058176	32344842592	4211764800	12765488160	20049658336	33042510080	12797523008	-41874620544	-7236150080	32694145280
11731751	-124652047	-209252830	-492499546	-264880039	-292680943	-138920009	203021217	-452191548	-159772116	-475802522	-423924725	-186223847	151827607	237015860	-344949177	-188127189	-563648459	-604450228	-455629532	-102731374	-332232686	484203560	-3239285	-224084310	-932628169	-1473710396	-3243221358	-6395588297	-12848422481	-12913822546	-12602964694	-12987248549	-25825614136	-51019513635	-102963938073	-204757816964	-205085993755	-410393235046	-820929690141	-1641921236544	-3285043995337	-6580531984311	-13200722763679	-13200441277840	-26571885536383	-53848596726204	-110560271938438	-232642288495981	-511527350151573	-1208337850883730	-1208337784290049	-1208337969450692	-1208338088313270	-1208338230661112	-696810756120686	-464168298165080	-353607952693064	-299759354276504	-273187280615482	-259986902284934	-253406265293316	-247248520276800	-989399313001030	-3960065773702580	-3958423852463510	414763088	2496557880	-2805158008	526498968	-322789288	-15833693022510312	511184	417083040	2490371544	-2806010208	23230973392	138435798240	-3957600327189224	-1571980096	2326777208	618361312	933678480	-748806016	3388419128	-988992015181368	1707589568	-784631368	-3757023496	1134478520	-415158160	3091518824	-247041461954456	-61658367238792	-15364578775368	-3813932176456	-942378428744	-231014908240	1154053016	-54608204416	4728735800	4748294368	4788753456	4810251296	4851545896	4843326712	-7747593272	4720172504	43025012360	4775258344	4841900456	110778593400	4769673944	-30185341664	140350314960	79923885248	-43516351584	-124372472672	-36038011456	146813368448	-41604187584	5867937088	-1097124832	75478359680	-1938666240	-148721058880	-11527703040	24656626624
36755735	-925664310	-1235068830	-2177709076	-1638117232	-1453859983	-1219476777	-182652129	-1933767052	-1398107818	-1968537057	-1865053357	-1204298502	-600728409	-287747535	-1755807178	-1333087494	-2255307316	-2445846642	-2060117627	-1031476813	-1494455202	158804149	-24129516	179755640	-2077092191	-1922919912	-6118823093	-13454771768	-25839969989	-26037188784	-25485602267	-25418482664	-50849701383	-101306193234	-205147789919	-406766394140	-406810437583	-814793556551	-1629771440895	-3262390461384	-6535930517402	-13121425893323	-26436291046496	-26435573194034	-53663652279214	-110560271938438	-234134425634320	-520439941101368	-1249896213465891	-3336472287953397	-3336472047268784	-3336472381776374	-3336472813572117	-3336473004008980	-2086576306504648	-1566136038881640	-1332001944885392	-1221441368804940	-1167777402329216	-1141342005930344	-1128220457137184	-1115978231366620	-4464721854755860	-17863791717464066	-17860529327366168	9806421152	14510927136	-9517412856	-2683106032	2406125576	-71442105665165408	1487456	9811835592	14497320096	-9520700064	40698969552	420932754584	-17858887244635096	-3865735632	11499872720	3466574704	-1366296096	-810791584	14655792248	-4463907012233248	3734263440	64880840	-9060578656	3016790792	3415954136	7571377312	-1115566048768360	-278685821052552	-69576081055640	-17333239353840	-4310630841096	-1074523377080	12062474296	-263042766576	15973754712	15989876152	16059143056	16111590424	16202401712	16206164128	-52289313664	15953666808	140172541328	16023251424	16156107816	323036540416	15933637512	-28734022584	511707930512	443818456288	-162847539264	-287243408384	-39366514848	621884668640	-283132448032	-66822976064	-166797577696	188553773760	-113890713536	-557168551488	-11299797184	-113411012928
126647463	-4554384876	-5733595562	-9122453379	-7705851184	-6378845274	-6202125904	-2717554800	-7981834388	-7106614882	-8001642007	-7795687769	-5733120121	-4815333535	-3619372215	-7771703005	-6490145019	-9019203042	-9835670296	-8711982374	-5364028736	-6306207600	-2917017278	-118802263	2868486020	-5002112131	246080609	-10773389827	-29570932553	-52271057294	-52931009539	-52107629056	-48634384112	-98534824569	-199759862279	-407331639149	-802851403129	-800493064823	-1606249826586	-3212460433908	-6441501277230	-12940256630693	-26094257550094	-53031507748608	-53029452705492	-109444467833958	-232642288495981	-520439941101368	-1261639461982576	-3407062871917917	-10350452789426581	-10350451878372536	-10350452404540588	-10350454043851748	-10350454048262856	-6943389267940030	-5681749202209988	-5161311837264018	-4928667738581028	-4819222890057820	-4766193994443614	-4740099839066160	-4715898989429220	-18865208288028258	-75470514572289984	-75464073073212002	55486907240	67060609280	-34652519560	-20295683920	17006962232	-301856241548391056	4834512	55500835488	67028454144	-34665419440	58402048488	1417767608512	-75460807532939784	-10618175616	50362383216	15844946344	-15653576248	1121958608	60802507576	-18863577009429184	8746130424	6658980640	-24307027664	9023747488	23800184368	20695432888	-4715082044538136	-1178352204715688	-294415817999056	-73456952779824	-18316986383664	-4597048497888	63107087000	-1140890488896	57994859200	57935235552	58027268192	58169966336	58384506200	58472745704	-251627581808	57942837216	496693218296	57919892568	58183994440	1051768846328	57427161504	68914007032	1946775262128	2022560266256	-628730583168	-728517388928	51928425856	2555773067328	-1365263323584	-447573716576	-991384840480	527464557152	-667419479680	-2152475466368	24361376320	-877064648000
465894628	-19922507899	-24523020302	-37316486231	-33132812992	-26644510959	-27458958147	-14844533712	-32423902107	-31457122777	-32264646663	-31856635134	-24766282410	-24087299383	-19414892090	-32586574532	-28278353772	-36076289288	-39451081879	-35794209714	-23934062544	-25883966996	-18772557952	-519814010	15773326944	-13398914542	16857464355	-15698225819	-69806495960	-106942830461	-109325097682	-108796749321	-88493878167	-184482360467	-388251409818	-803094818464	-1563546573560	-1549044057405	-3120290669454	-6238871668363	-12554449959407	-25363245861833	-51612516497705	-106735779469894	-106729190949781	-227432952422220	-511527350151573	-1249896213465891	-3407062871917917	-10445025993258896	-35415885077245539	-35415881536039268	-35415882017449579	-35415888399615573	-35415886902821340	-24970853330675262	-21563789447984930	-20313906038995508	-19802370260332704	-19574937536912274	-19468210274413042	-19416599354006184	-19369314926180554	-77480463385707242	-309940714540215286	-309928160100544738	254486748664	286299705920	-131790445120	-100314158056	82797173656	-1239712429071239040	17109440	254527009736	286215611184	-131841553632	24876480328	5139781777728	-309921701220567856	-32788777264	210193770696	67342743272	-82993951968	13217212232	247591770120	-77477193312001504	22608110104	39435438704	-73370682368	30012672456	115479712808	63612665416	-19367710140439816	-4841062936881120	-1209995196603688	-302102948881448	-75423626364384	-18987790148512	282162768128	-4741414726344	220203705424	219717008272	219715163032	220151847512	220712728472	221212077184	-1091534974016	220052247312	1858993352784	219357989768	219879936648	3726807681048	217118384776	643325223712	7587780997808	8585526203360	-2469856561920	-2073575214432	626455961120	10360536995296	-5926981603168	-2150977950592	-4614214690592	1656634592576	-3093586642304	-8458371741184	236553988288	-4355310057984
1782209320	-83098226813	-101267603655	-150917852053	-137147579026	-108834860078	-115134105581	-67323394010	-130687665055	-131886809660	-129573850191	-128773111294	-102730789911	-105996891934	-87530152360	-133343963990	-117746564799	-144303335594	-158020194923	-145067900520	-100689722923	-104853076958	-89293335935	-2168421915	71688419563	-40381397987	99163550183	-8023009914	-182307380753	-223564965462	-232579095832	-235993933101	-141968043572	-318773208866	-731737849578	-1560535421171	-2959704809388	-2891560642989	-5874225698571	-11738508344768	-23804603525911	-48677225188979	-100960602090066	-216241560824587	-216218468946189	-489199233658968	-1208337850883730	-3336472287953397	-10350452789426581	-35415885077245539	-129695552580700182	-129695538621882820	-129695537302239019	-129695562480747696	-129695553465893206	-94279638182691946	-83929184157553558	-80592768084991818	-79384394145635110	-78895199330153396	-78678987975371504	-78578036131494316	-78487899207310650	-313957922705564102	-1255867420352009796	-1255843615792621666	1082994646904	1181293244488	-513524910752	-439502592320	360714155328	-5023373601151517864	63981552	1083124798304	1181045884248	-513728361360	-317797464128	19496848053216	-1255830981883815952	-111794054256	858252229848	277292348616	-372717643112	70320558312	999121866216	-313951350053379056	65688629560	183330071648	-245784719904	107890080304	502458644904	216125929896	-78484804804610096	-19619359458390888	-4904594187638584	-1224949319432192	-306002614441168	-77149490159672	1188090912104	-19321127333256	857267654448	854824661600	854077614016	855556231264	857205413928	859495466848	-4536100693440	856775041152	7180472699160	852793531112	853812797800	13946984720896	843297994440	3308342394312	29952473758288	35332109065808	-9789275995872	-6613914216800	3342972946176	41716709239904	-24639296195776	-9324953262112	-19753610209472	5720404461280	-13221770340160	-33530360315456	1224320872192	-19114596900736
1782209099	-83098216991	-101267592215	-150917834753	-137147563475	-108834847478	-115134092428	-67323384635	-130687650258	-131886794451	-129573835749	-128773096495	-102730778159	-105996879066	-87530141638	-133343948600	-117746551064	-144303319449	-158020177427	-145067884518	-100689711123	-104853064952	-89293324605	-2168421615	71688410920	-40381394563	99163536026	-8023013890	-182307368563	-223564957529	-232579086825	-235993923147	-141968045484	-318773209013	-731737837582	-1560535384504	-2959704755550	-2891560597004	-5874225596049	-11738508140933	-23804603078897	-48677224168944	-100960599627490	-216241554218200	-216218462341741	-489199213807004	-1208337784290049	-3336472047268784	-10350451878372536	-35415881536039268	-129695538621882820	-129695524663067980	-129695523343424456	-129695548521929677	-129695539507076306	-94279627765084646	-83929174651000244	-80592758819117564	-79384384946358930	-78895190150728064	-78678978802549594	-78578026961133940	-78487890038728696	-313957886031071036	-1255867273653372990	-1255843469094431880	1082994519776	1181293109072	-513524852464	-439502536400	360714114016	-5023373014358856904	63981568	1083124671192	1181045748824	-513728303112	-317797381792	19496845968184	-1255830835185932760	-111794041560	858252133512	277292317656	-372717593392	70320550464	999121751800	-313951313379076120	65688625584	183330049168	-245784696720	107890071584	502458586656	216125912552	-78484795636092496	-19619357166335872	-4904593614580432	-1224949176269560	-306002578663152	-77149481130496	1188090772904	-19321125067248	857267562256	854824569808	854077522392	855556139400	857205321888	859495374480	-4536100151288	856774949056	7180471921856	852793439632	853812706264	13946983246760	843297904248	3308341949176	29952470424560	35332104978784	-9789274905248	-6613913644736	3342972477920	41716704506688	-24639293318848	-9324952125024	-19753607850272	5720403918336	-13221768759936	-33530356599296	1224320710528	-19114594585536
1782209077	-83098213324	-101267587978	-150917829386	-137147557419	-108834843225	-115134087138	-67323380247	-130687645418	-131886788212	-129573831230	-128773091800	-102730773586	-105996872796	-87530135943	-133343943494	-117746546013	-144303314644	-158020172125	-145067878970	-100689706291	-104853061128	-89293317443	-2168421511	71688406181	-40381396760	99163523989	-8023028541	-182307388609	-223565004918	-232579134225	-235993968740	-141968097819	-318773311524	-731738034875	-1560535778907	-2959705546983	-2891561393614	-5874227184990	-11738511320411	-23804609420787	-48677236800924	-100960624747525	-216241603878098	-216218512001231	-489199310888686	-1208337969450692	-3336472381776374	-10350452404540588	-35415882017449579	-129695537302239019	-129695523343424456	-129695522023782136	-129695547202286755	-129695538187434580	-94279625964033396	-83929172323780102	-80592756157386668	-79384382099469146	-78895187206755308	-78678975808917362	-78578023942380648	-78487886996238240	-313957873862652294	-1255867224989235588	-1255843420423952580	1082994465896	1181293059720	-513524840104	-439502511480	360714093496	-5023372819676973088	63981584	1083124617296	1181045699464	-513728290744	-317797252240	19496845609608	-1255830786512307896	-111794043648	858252101064	277292306720	-372717570256	70320543360	999121716008	-313951301209118160	65688630992	183330034856	-245784700656	107890070368	502458559016	216125914560	-78484792592807600	-19619356405139024	-4904593424063832	-1224949128577280	-306002566700648	-77149478085144	1188090715968	-19321124289552	857267539904	854824547688	854077500488	855556117512	857205300168	859495352608	-4536099944712	856774926696	7180471751064	852793417744	853812684680	13946983046000	843297882912	3308341628904	29952469531936	35332103504656	-9789274609216	-6613913911456	3342972116128	41716703000800	-24639292242400	-9324951630624	-19753606833984	5720403977792	-13221768096064	-33530355570688	1224320586816	-19114593477952
1782209449	-83098231614	-101267609786	-150917862075	-137147586771	-108834866840	-115134112135	-67323396181	-130687672998	-131886816733	-129573858612	-128773119307	-102730795480	-105996896538	-87530155690	-133343972567	-117746571949	-144303345232	-158020205825	-145067909455	-100689728217	-104853083572	-89293338115	-2168421974	71688422628	-40381403151	99163549990	-8023021471	-182307411362	-223565018874	-232579150040	-235993986061	-141968093388	-318773310791	-731738056158	-1560535842331	-2959705639966	-2891561471207	-5874227358593	-11738511666352	-23804610184301	-48677238557646	-100960629024274	-216241615466468	-216218523584759	-489199346046681	-1208338088313270	-3336472813572117	-10350454043851748	-35415888399615573	-129695562480747696	-129695548521929677	-129695547202286755	-129695572380797486	-129695563365942914	-94279644760369132	-83929189480804506	-80592772882627580	-79384398705839252	-78895203777968694	-78678992368549010	-78578040497737590	-78487903548545572	-313957940072170484	-1255867489828444552	-1255843685262398066	1082994704440	1181293315248	-513524947728	-439502610920	360714174168	-5023373879030569376	63981536	1083124855808	1181045954944	-513728398400	-317797377080	19496849571360	-1255831051350214040	-111794064720	858252286264	277292368640	-372717656496	70320560096	999121928560	-313951367418298496	65688642864	183330077224	-245784743112	107890090224	502458671776	216125951784	-78484809144998792	-19619360543056504	-4904594458626776	-1224949387027840	-306002631290504	-77149494388304	1188090975800	-19321128381528	857267717208	854824724352	854077676904	855556294312	857205477304	859495530288	-4536100918584	856775103816	7180473225208	852793593904	853812860968	13946985851640	843298057216	3308342429128	29952475799824	35332111096976	-9789276667552	-6613915084480	3342972923104	41716711811008	-24639297601536	-9324953745024	-19753611213888	5720405042016	-13221771044288	-33530362612544	1224320879808	-19114597761856
891104657	-41549111142	-50633799261	-75458923183	-68573785797	-54417427645	-57567049423	-33661693672	-65343829809	-65943400819	-64786922783	-64386553044	-51365392042	-52998441543	-43765071975	-66671979063	-58873279414	-72151665384	-79010094916	-72533947120	-50344858304	-52426536309	-44646662405	-1084210889	35844206333	-20190701609	49581765081	-4011518896	-91153711678	-111782530236	-116289595481	-117997012433	-70984072757	-159386704989	-365869119995	-780268101968	-1479853187801	-1445781108503	-2937114420202	-5869257316045	-11902308038498	-24338625110704	-50480325988996	-108120829940230	-108109284000127	-244599714515688	-604169115330556	-1668236502004490	-5175227024131428	-17707943451410670	-64847776732946603	-64847769753538153	-64847769093717290	-64847781682971457	-64847777175545236	-47139818621156928	-41964590979168737	-40296382584858059	-39692195425292139	-39447597919863793	-39339492192945949	-39289016246062569	-39243947760468628	-156978953981569471	-627933680700591923	-627921778414622329	541497287832	590646592432	-256762450788	-219751278240	180357063788	-2511686682649023836	31990768	541562363504	590522912292	-256864176112	-158898610688	9748423966304	-627915461457094736	-55897030024	429126096760	138646168528	-186358804012	35160273708	499560913184	-156975667653942836	32844321388	91665025184	-122892366656	53945041148	251229303732	108062970264	-39242400558330372	-9809679267824328	-2452296978268868	-612474630752884	-153001299939508	-38574743216648	594045419176	-9660563185968	428633818640	427412322416	427038798836	427778107524	428602699032	429747725360	-2268050210584	428387511976	3590236290472	426396757396	426906391044	6973492371428	421648989432	1654170937144	14976236456808	17666053629824	-4894637855248	-3306957460368	1671486172032	20858353774624	-12319647426912	-4662476297072	-9876804420416	2860202367856	-6610884731808	-16765179664224	612160334272	-9557297666208
658157114	-31587846021	-38372275611	-56800660211	-52007361150	-41095157768	-43837554823	-26239417451	-49131861920	-50214821860	-48654582561	-48458218757	-38982237278	-40954777152	-34057613609	-50378674023	-44734086568	-54113501999	-59284533287	-54636823331	-38377813559	-39484539061	-35260370602	-824303623	27957532630	-13491240605	41153016749	3837589176	-56250450853	-58311108939	-61627039418	-63598629637	-26737139034	-67145529974	-171743411286	-378720673735	-698079882743	-671259071448	-1376969057466	-2749821426765	-5625082904823	-11657001731143	-24674066380095	-54752935644714	-54744683967767	-130883221921152	-348405378060343	-1043288153252324	-3471694633970015	-12485426665337631	-47139819091345973	-47139813882542323	-47139812982016698	-47139822380184566	-47139818621156928	-34654380642289460	-31182685895848880	-30139419448043872	-29791000240008786	-29660119112673429	-29605377021561748	-29580706536240471	-29559280265251720	-118238682160108438	-472963162915830631	-472957537849850272	414253765808	447496581832	-190867162416	-169594138648	138958426580	-1891829826055519920	23436036	414298710944	447414949072	-190943333440	-171336773428	7178530652976	-472954450332484864	-39502629504	324029096568	104974758748	-144861776036	28551656152	375764897948	-118237030869465036	21540259044	71947279764	-86206999912	38938692208	193489376916	76256614224	-29558535456015936	-7389145291419352	-1847298752914956	-461422999661320	-115289447606192	-29080838257964	452963875012	-7289853341204	318531856640	317553709340	317181108540	317702074824	318246225664	319141577316	-1722282132996	318361279084	2660738709264	316717653860	316966314012	5110086815384	313089689456	1332507828980	11182342113920	13373285868080	-3659708308976	-2270169141024	1358257694976	15678079877120	-9356153332320	-3586986022400	-7569694380256	2031884420816	-5064089596544	-12535989460576	493883159392	-7379639992800
594833389	-29310654218	-35505478502	-52239434094	-48154436619	-37905735731	-40736492902	-24880641232	-45140945429	-46661515628	-44653762149	-44560375594	-36115678134	-38547111938	-32247928986	-46492823222	-41489014946	-49603900994	-54366698583	-50280832978	-35695800161	-36331435778	-33801864004	-764902530	26523290807	-10990183278	41029980325	9224289974	-41464974835	-32175559227	-35161513599	-37544794755	-2419924784	-17878073918	-71863394749	-175054682676	-296653838498	-271012194926	-573843456788	-1143589834488	-2404329519512	-5186867933511	-11626926666202	-28237159998235	-28229935843390	-76160944854584	-232084149082540	-783068019440820	-2840874601104994	-10781894723992465	-41964592078776779	-41964587325500122	-41964586161890051	-41964594740402253	-41964590979168737	-31182685895848880	-28341811484147556	-27558763882076895	-27326666808112802	-27250508148189165	-27222280526656120	-27210657129962733	-27201331294082468	-108806080109602749	-435227913999588901	-435225509685894230	386510323524	413966285308	-173540902764	-159446302800	130454949832	-1740901738771919256	21018776	386548304532	413900730116	-173610623848	-200537848512	6469646801468	-435224054940035408	-34193540036	298847909216	97052286616	-137034993764	27990679024	345363649292	-108805244458933032	17167190512	68617793108	-74053482424	34426817936	181589290668	65908894776	-27200994957637812	-6799969320200916	-1700090876789048	-424694531526120	-106130956496096	-26782314545436	421410342956	-6719408236908	289534427488	288586091944	288167474724	288617091900	289053972708	289905204660	-1596468384920	289389860972	2412392100060	287757707888	287874316956	4584202335556	284376108732	1298050924276	10208954551608	12362005991184	-3345343041424	-1905910268832	1332293600944	14400193551280	-8673521866832	-3363199269312	-7074002178128	1768152060800	-4730379994336	-11459751816928	481702508480	-6941107936384
576455938	-28847845122	-34887972124	-51150619732	-47335415732	-37178835068	-40126787039	-24789334945	-44174096083	-45962498562	-43669527729	-43627882690	-35513557102	-38246779179	-32104082078	-45614955940	-40822504012	-48476285128	-53143817043	-49250813038	-35180089969	-35584236156	-33881294874	-752838276	26433435467	-9951642197	41991478972	12283721890	-34737596330	-19255547169	-22142894295	-24801971618	10289368226	7546867980	-21210147543	-72480505877	-93270041348	-67606353554	-166445457209	-328701668032	-773129489184	-1918893370417	-5066196054843	-15018982906509	-15012117672222	-49329070374744	-176803976346532	-666000972442696	-2580655918632009	-10156953019497754	-40296384042495909	-40296379409558782	-40296378078693334	-40296386441313790	-40296382584858059	-30139419448043872	-27558763882076895	-26892783161203738	-26715966412036166	-26666639783692624	-26651629891934659	-26646567287305893	-26643362582065843	-106573800795838097	-426296344588077835	-426295571474231766	381607424076	406711147628	-168782325252	-158104877724	129251995540	-1705181991747185440	20275092	381642697904	406652395932	-168850402840	-220887567988	6259185125556	-426294937771943312	-32260691752	293098208924	95319077748	-136351956592	28396102212	338036016828	-106573372567426008	15300068820	68585410768	-69523236372	32918446908	179881464644	62123248656	-26643232337496480	-6660631510931232	-1665304111859828	-416028230595812	-103975720773224	-26245072999664	415379440512	-6587891921312	281547767612	280591370580	280138119440	280561513104	280952988520	281802339944	-1570324949628	281413244952	2342307612876	279746298132	279796478872	4422687349684	276409503884	1312419081012	9953108279712	12140106369056	-3263921813376	-1762289682688	1351978021600	14089262192944	-8531962462176	-3329790524880	-6990609073808	1673876328640	-4673438449920	-11181176251744	487352831744	-6884408097280
570589792	-28785504770	-34783328505	-50904344955	-47202952525	-37032476304	-40057307105	-24890832867	-43947979015	-45882589855	-43431605251	-43415899153	-35420427781	-38322673598	-32222573665	-45442458868	-40728420033	-48194437367	-52841566094	-49022974385	-35128706856	-35418102469	-34123379103	-751218279	26545463981	-9485324642	42728310852	13905321305	-31539795088	-12831347252	-15685992925	-18500497471	16782966138	20459629443	4299537482	-20998666730	9108583188	34936346105	38750580438	81762015605	47828863672	-276375720684	-1775938165748	-8418635370245	-8411910882208	-36043146002666	-149879677138252	-610720684402470	-2464333869290514	-9901185130166352	-39692197072817555	-39692192473179465	-39692191049734573	-39692199352919626	-39692195425292139	-29791000240008786	-27326666808112802	-26715966412036166	-26566073962928628	-26530033353018073	-26521623636575406	-26519851342337429	-26519725501260408	-106079049857147309	-424316106575881526	-424316154420389560	381399851144	405462667872	-167379665124	-158368047308	129413324588	-1697264324725633088	20019500	381433965004	405407009368	-167447316564	-232502914472	6189964288556	-424315932479726644	-31474688340	291934675524	95009849144	-136818726432	28770489540	336341642912	-106078825277202416	14446267908	68977691056	-67644696684	32351192860	180088952168	60577463304	-26519698785582824	-6629799122001764	-1657621020990312	-414121064242256	-103504481490716	-26129552895536	414802207360	-6560584638208	279183265112	278217089304	277743608900	278156253464	278527081416	279380541996	-1566450387368	279053024180	2320793995524	277358535332	277375395076	4367295994624	274024534788	1327511055096	9882928337160	12100138471096	-3242162061184	-1700102727696	1369996313376	14015848688896	-8511156143936	-3332722798176	-6990057003136	1636136422288	-4672466760224	-11106810318784	493116427264	-6896732923840
568487951	-28796657627	-34782099308	-50855825386	-47206071904	-37013635510	-40081491500	-24978436980	-43899318389	-45910127830	-43376261802	-43373544856	-35425913683	-38417230313	-32329508607	-45422900829	-40741251273	-48124078113	-52767820500	-48980930016	-35154705368	-35386961614	-34295117433	-751512743	26640789570	-9265370357	43160928959	14739313151	-29982060724	-9627471365	-12469919736	-15366544402	20065304595	26967647070	17103154226	4796946411	60481634374	86429774587	141747072454	287797200966	459744258708	547208211703	-127953137933	-5119889419933	-5113225627414	-29431204649515	-136593640307741	-583888701164608	-2409611445028910	-9787468768456137	-39447599665076698	-39447595075364032	-39447593603377654	-39447601888984347	-39447597919863793	-29660119112673429	-27250508148189165	-26666639783692624	-26530033353018073	-26500604735385412	-26495493691642275	-26495369414141048	-26496787941591987	-105987198191596461	-423948080594829828	-423948540354756609	381857862144	405433959672	-166922704108	-158733487036	129684998488	-1695793868630208788	19920744	381891444296	405379770852	-166990241524	-238672573756	6164362083992	-423948524652782636	-31126768648	291781255992	94994756608	-137254543092	29000711124	335987367848	-105987075443660724	14039241748	69276148240	-66801999624	32114304012	180458473524	59891281288	-26496813123214216	-6624103105690392	-1656209814083692	-413774669468484	-103420630181456	-26110112265568	415124002984	-6556555026600	278408567244	277436061732	276951735204	277359595552	277720612056	278577391952	-1566815404436	278280282288	2313422000324	276569479184	276569647876	4345945123004	273231966680	1337038724844	9862287996232	12097922265320	-3236024595920	-1671411650928	1381054593552	13999677560336	-8513262900896	-3339105925216	-7000082623232	1619615182784	-4678866041472	-11085873928384	496734586272	-6913080837344
567642299	-28812690750	-34794107229	-50849997712	-47224765536	-37017638699	-40108142490	-25031349377	-43890895549	-45940572783	-43364304203	-43368087686	-35441516353	-38478499431	-32394763847	-45429596758	-40762459160	-48106328056	-52750060744	-48977662848	-35180476617	-35384218038	-34393520681	-751932939	26698169322	-9158644199	43393122170	15162082113	-29213283733	-8027400805	-10864775645	-13803553711	21715422580	30234748022	23517671858	17709592942	86216198243	112234005297	193349064551	391023868775	666077981005	959616987378	696829759377	-3470699616591	-3464063784617	-26132558377244	-129993451142467	-570671002965172	-2383096997221807	-9734105137206521	-39339493987685752	-39339489401274797	-39339487904458681	-39339496184274505	-39339492192945949	-29605377021561748	-27222280526656120	-26651629891934659	-26521623636575406	-26495493691642275	-26492031804249948	-26492732326850481	-26494924337616950	-105979693027599610	-423917749706460443	-423918415800127079	382225685704	405566731996	-166754569676	-158974001964	129868039224	-1695673370389069380	19878516	382259013916	405513259116	-166822074500	-241847170884	6153785141888	-423918503316528776	-30963927504	291810359956	95021677740	-137522485968	29126463628	335931989192	-105979621202831892	13840615952	69450672736	-66404467452	32007396112	180708913852	59569579024	-26494975503381852	-6623656376912744	-1656104603764644	-413751472803116	-103416197741784	-26109858556788	415435725032	-6556917828844	278121865188	277145838648	276655907756	277061521616	277417758412	278276510636	-1567566764692	277994512676	2310571850336	276274923200	276266737956	4336836064368	272934441184	1342292661644	9855536579520	12101203702424	-3234127155024	-1657658056688	1387090621680	13996664650080	-8517407021152	-3343512554816	-7007641033872	1611933944240	-4683766996768	-11079418387872	498725795072	-6923772052640
