-29	464	602	794	612	715	258	718	690	747	767	738	551	655	662	697	809	841	496	524	641	483	480	390	20	4231	3728	28659	199795	1403019	9817240	68724508	68723924	481067245	3367469438	23572287284	165006010771	1155042076953	1155042077341	1155042077397	1155042077425	1155042077212	1155042077120	1155042077398	1155042077282	1155042077141	1155042077317	1155042077150	5936	1155042077231	5138	3822	7336	5887	7581	165006012437	5446	4060	4963	4557	5936	23572288796	1645	2989	2254	4312	3766	3367472374	481068455	68724929	9821497	1403381	10129	204582	10150	10171	10171	10150	10115	32634	10150	10178	10178	10150	10136	51954	51842	244559	324086	251174	242256
9817240	-251486303	-322457714	-421960674	-336603222	-399889371	-153520980	-373515259	-382862129	-383744958	-409931060	-399278587	-290053263	-365006320	-366111700	-382853523	-416069683	-467342814	-287270437	-323101153	-370024524	-289427295	-279602942	-247793217	-10477367	-2453551706	-2155237144	-16709954093	-116347378362	-817119530820	-5717490453204	-40024732950543	-40024392964000	-280170680755256	-1961193926573042	-13728358265160736	-96098507677240171	-672689554700826966	-672689554899233415	-672689554914872688	-672689554929755330	-672689554822350341	-672689554755981351	-672689554932457435	-672689554879518366	-672689554802115217	-672689554895814369	-672689554808875815	-3408895007	-672689554802601910	-2985146955	-2170377944	-4318091211	-3461561432	-4410401898	-96098508659204142	-3215387336	-2258885923	-2919803523	-2634862307	-3411215647	-13728359093708091	-884002658	-1715708330	-1319028627	-2407511750	-2085460125	-1961195629190798	-280171327218769	-40024980660595	-5720044933022	-817329041956	-5960975251	-119224718872	-5969490779	-5982697119	-5987946300	-5979400329	-5964847014	-18965319345	-5969548767	-5983968340	-5987952131	-5979733893	-5964586124	-30378036920	-30315144678	-146463730035	-194384058498	-150415416424	-144917655477
68724508	-1760504370	-2257332474	-2953893019	-2356357880	-2799385792	-1074708656	-2614755770	-2680188647	-2686367503	-2869681369	-2795109708	-2030488344	-2555190775	-2562928931	-2680128495	-2912653264	-3271587287	-2011008258	-2261839093	-2590320381	-2026107874	-1957333147	-1734653503	-73345649	-17175848855	-15087526146	-116976401110	-814478446841	-5720165391176	-40024732950543	-280189230031922	-280186849988936	-1961307459949003	-13729146348303011	-96104029892485215	-672728207995126656	-4709097462687295634	-4709097464076219219	-4709097464185699941	-4709097464289883942	-4709097463538007056	-4709097463073396663	-4709097464308801649	-4709097463938207663	-4709097463396354265	-4709097464052285590	-4709097463443680909	-23863632849	-4709097463399758478	-20897228534	-15193514308	-30228378236	-24232323990	-30874587611	-672728214869269986	-22509006499	-15813103271	-20439800857	-18445094185	-23879878288	-96104035692646961	-6188369509	-12010646753	-9233731948	-16853544232	-14599052993	-13729158267312656	-1961311985449936	-280190964101643	-40042615342870	-5721632053438	-41729228569	-834620993633	-41788840156	-41881289926	-41918036433	-41858211493	-41756332415	-132764862321	-41789246163	-41890188886	-41918077334	-41860546483	-41754505793	-212658478165	-212218207866	-1025305263780	-1360766943795	-1052968677663	-1014482121387
68723924	-1760489339	-2257313033	-2953867595	-2356337440	-2799361717	-1074699718	-2614733111	-2680165717	-2686344342	-2869656637	-2795085727	-2030470979	-2555168845	-2562906862	-2680105346	-2912628134	-3271559244	-2010991146	-2261819688	-2590298324	-2026090519	-1957316570	-1734638700	-73345050	-17175702819	-15087398077	-116975407360	-814471528433	-5720116801713	-40024392964000	-280186849988936	-280184469966546	-1961290799795894	-13729029727281635	-96103213545288857	-672722493564763695	-4709057461674697018	-4709057463063608914	-4709057463173088687	-4709057463277271765	-4709057462525401177	-4709057462060794952	-4709057463296188952	-4709057462925598280	-4709057462383749625	-4709057463039675449	-4709057462431075971	-23863429842	-4709057462387154002	-20897050412	-15193384836	-30228120657	-24232118141	-30874325237	-672722500438847929	-22508814776	-15812969081	-20439627131	-18444937546	-23879675127	-96103219345401597	-6188317422	-12010545211	-9233653716	-16853401558	-14598928799	-13729041646190066	-1961295325258654	-280188584044047	-40042275204134	-5721583451409	-41728873172	-834613903200	-41788484318	-41880933276	-41917679517	-41857855032	-41755976857	-132763734369	-41788890297	-41889832194	-41917720376	-41860190064	-41754150228	-212656667258	-212216400550	-1025296514977	-1360755340007	-1052959694689	-1014473469163
481067245	-12323421195	-15801185901	-20677066076	-16494356859	-19595526123	-7522897205	-18303123756	-18761154275	-18804403208	-20087589986	-19565593530	-14213291683	-17886177668	-17940342736	-18760732087	-20388388654	-22900908245	-14076934455	-15832735420	-18132084163	-14182630566	-13701211739	-12142469712	-513415180	-120229889907	-105611759287	-818827647982	-5701299273958	-40040807609413	-280170680755256	-1961307459949003	-1961290799795894	-13729032168793248	-96103184082528073	-672722326757913880	-4709056278539584307	-32963393996826536404	-32963394006548916267	-32963394007315274016	-32963394008044554633	-32963394002781463634	-32963393999529220221	-32963394008176976675	-32963394005582843440	-32963394001789903712	-32963394006381382807	-32963394002121187650	-167043965578	-32963394001813731666	-146279319795	-106353664718	-211596797762	-169624783125	-216120223249	-4709056326658160309	-157561666654	-110690748364	-143077355603	-129114523923	-167157682566	-672722367358683481	-43318201766	-84073790304	-64635560143	-117973770530	-102192471787	-96103267514861131	-13729063847013690	-1961319598331086	-280295856408337	-40051074155008	-292102043296	-5842295867387	-292519320380	-293166463394	-293423687116	-293004916323	-292291769203	-929345906664	-292522162401	-293228755386	-293423973220	-293021261281	-292278982086	-1488596315325	-1485514449041	-7177074063593	-9525285357476	-7370716325840	-7101312795864
3367469438	-86263912471	-110608255125	-144739402483	-115460449105	-137168624549	-52660257692	-128121813536	-131328024401	-131630768022	-140613070803	-136959097462	-99493000850	-125203190272	-125582345664	-131325068859	-142718662093	-160306289579	-98538499484	-110829099147	-126924534920	-99278370725	-95908441406	-84997250028	-3593904834	-841608869731	-739281999949	-5731791083074	-39909077851457	-280285533399494	-1961193926573042	-13729146348303011	-13729029727281635	-96103184082528073	-672722000884656434	-4709054273453995858	-32963379852817313611	-230743659299067174237	-230743659367123805648	-230743659372488308148	-230743659377593270770	-230743659340751647970	-230743659317985954779	-230743659378520222669	-230743659360361296969	-230743659333810730599	-230743659365951071036	-230743659336129717551	-1169307262221	-230743659333977529082	-1023954799854	-744475338047	-1481176946298	-1187372973010	-1512840916293	-32963380189647199628	-1102931191901	-774834915267	-1001541059337	-903801283686	-1170103280696	-4709054557659266773	-303227289855	-588516284412	-452448727451	-825816049968	-715347003553	-672722584910737984	-96103405829983258	-13729231316941035	-1962070155763095	-280357399187789	-2044713423662	-40896053575349	-2047634362655	-2052164361527	-2053964926727	-2051033532037	-2046041504304	-6505418567151	-2047654256669	-2052600405632	-2053966929434	-2051147946883	-2045951995073	-10420169743739	-10398596688550	-50239496654263	-66676968574692	-51594991890869	-49709168017026
23572287284	-603847420817	-774257828976	-1013175873589	-808223189456	-960180426038	-368621824783	-896852744359	-919296222601	-921415427131	-984291550747	-958713735710	-696451044342	-876422381485	-879076469381	-919275534038	-999030689716	-1122144090398	-689769535173	-775803739128	-888471794913	-694948635019	-671359127792	-594980785074	-25157335150	-5891262422456	-5174974292654	-40122539859740	-279363560814635	-1961998845149922	-13728358265160736	-96104029892485215	-96103213545288857	-672722326757913880	-4709054273453995858	-32963381785007887662	-230743672065530582612	-1615205706764136064996	-1615205707240532510696	-1615205707278084029903	-1615205707313818770001	-1615205707055927396893	-1615205706896567534687	-1615205707320307435300	-1615205707193194948700	-1615205707007340973298	-1615205707232323368692	-1615205707023573882636	-8185151297750	-1615205707008508560435	-7167684006028	-5211327659356	-10368239215516	-8311611282996	-10589887014735	-230743674423339920129	-7720518783103	-5423844708947	-7010787813925	-6326609342305	-8190723427481	-32963383774444893035	-2122591144065	-4119614221646	-3167141271413	-5780712671251	-5007429304136	-4709058361636798540	-672723878990183671	-96104624672985215	-13734491869844046	-1962501905696423	-14312994781470	-286272391279693	-14333441355107	-14365151349143	-14377755306341	-14357235542636	-14322291346538	-45537932552973	-14333580613282	-14368203657878	-14377769325346	-14358036446488	-14321664781501	-72941192349032	-72790180954666	-351676496764999	-466738806816583	-361164963976558	-347964196092072
165006010771	-4226931938346	-5419804792809	-7092231102410	-5657562315371	-6721262969404	-2580352768956	-6277969199560	-6435073546617	-6449907978428	-6890040842572	-6710996137946	-4875157302087	-6134956658619	-6153535273995	-6434928725789	-6993214815543	-7855008618434	-4828386737660	-5430626162477	-6219302552280	-4864640435354	-4699513886337	-4164865487000	-176101345883	-41238836879907	-36224819981613	-280857778494394	-1955544922063160	-13733991890483414	-96098507677240171	-672728207995126656	-672722493564763695	-4709056278539584307	-32963379852817313611	-230743672065530582612	-1615205701452041675832	-11306439926302245602130	-11306439929637020716979	-11306439929899881351259	-11306439930150024531414	-11306439928344784922006	-11306439927229265889824	-11306439930195445186548	-11306439929305657782256	-11306439928004679957247	-11306439929579556722565	-11306439928118310322706	-57296058977752	-11306439928012853069208	-50173787946492	-36479293547690	-72577674370019	-58181278875426	-74129208966106	-1615205717956707003393	-54043631379990	-37966912895842	-49075514607658	-44286265318190	-57335063885624	-230743685991589599759	-14858137987903	-28837299503544	-22169988862280	-40464988630199	-35052005065021	-32963408470096880804	-4709067144165458431	-672732371458618667	-96141442909940071	-13737513314302799	-100190963280303	-2003906735222231	-100334089295972	-100556059253636	-100644286953812	-100500648607856	-100256039235632	-318765527277995	-100335064103162	-100577425415005	-100644385086826	-100506254934995	-100251653280821	-510588345483559	-509531265724173	-2461735472529963	-3267171641350491	-2528154742870295	-2435749367867445
1155042076953	-29588523610833	-37938633604699	-49645617788355	-39602936265491	-47048840854349	-18062469407090	-43945784461561	-45045514890983	-45149355914655	-48230285967814	-46976973033384	-34126101163471	-42944696671802	-43074746980604	-45044501145882	-48952503780158	-54985060407880	-33798707211294	-38014383192091	-43535117928042	-34052483096937	-32896597251523	-29154058450299	-1232709422779	-288671858571543	-253573740232906	-1966004452267778	-13688814473979719	-96137943370604473	-672689554700826966	-4709097462687295634	-4709057461674697018	-32963393996826536404	-230743659299067174237	-1615205706764136064996	-11306439926302245602130	-79145079597081396484692	-79145079620424822320814	-79145079622264846763165	-79145079624015849027336	-79145079611379171743445	-79145079603570538505979	-79145079624333793615122	-79145079618105281775512	-79145079608998436986903	-79145079620022574359619	-79145079609793849546029	-401072413416612	-79145079609055648769567	-351216516126238	-255355055199797	-508043721315431	-407268952709430	-518904463501263	-11306440041834903068222	-378305420200953	-265768390649909	-343528602742066	-310003857671984	-401345447772311	-1615205804246549326588	-104006966062986	-201861096810618	-155189922253576	-283254920815377	-245364035804720	-230743859620024434831	-32963470056207766383	-4709126606931782868	-672990101330159165	-96162593337374963	-701336743965921	-14027347166582421	-702338626077046	-703892415782773	-704510009684901	-703504541261739	-701792275653903	-2231358694130601	-702345449727250	-704041978912475	-704510696615803	-703543785551719	-701761573970142	-3574118423486520	-3566718865161291	-17232148332481250	-22870201522260309	-17697083225487295	-17050245599525124
1155042077341	-29588523620114	-37938633616870	-49645617803907	-39602936277383	-47048840868786	-18062469412378	-43945784475399	-45045514904706	-45149355928903	-48230285982709	-46976973048017	-34126101174233	-42944696684787	-43074746993637	-45044501159343	-48952503795554	-54985060424466	-33798707221327	-38014383202869	-43535117940863	-34052483106875	-32896597261252	-29154058458502	-1232709423209	-288671858656396	-253573740307898	-1966004452847356	-13688814478017383	-96137943398959648	-672689554899233415	-4709097464076219219	-4709057463063608914	-32963394006548916267	-230743659367123805648	-1615205707240532510696	-11306439929637020716979	-79145079620424822320814	-79145079643768248164736	-79145079645608272607885	-79145079647359274872767	-79145079634722597584607	-79145079626913964345069	-79145079647677219459637	-79145079641448707617802	-79145079632341862826545	-79145079643366000202804	-79145079633137275386002	-401072413536158	-79145079632399074610855	-351216516230286	-255355055276566	-508043721464671	-407268952829858	-518904463654465	-11306440045169678217074	-378305420312246	-265768390730647	-343528602843482	-310003857764832	-401345447891892	-1615205804722945802381	-104006966095697	-201861096871161	-155189922299706	-283254920901295	-245364035879305	-230743859688081126219	-32963470065930169717	-4709126608320715168	-672990101528652915	-96162593365737605	-701336744171672	-14027347170718700	-702338626283448	-703892415989637	-704510009891779	-703504541468190	-701792275859808	-2231358694789385	-702345449933645	-704041979119311	-704510696822660	-703543785758142	-701761574176236	-3574118424541637	-3566718866213909	-17232148337477976	-22870201528887216	-17697083230615292	-17050245604465990
1155042077397	-29588523620993	-37938633618118	-49645617805474	-39602936278520	-47048840870157	-18062469412718	-43945784476940	-45045514905927	-45149355930449	-48230285984189	-46976973049432	-34126101175298	-42944696685919	-43074746994847	-45044501160584	-48952503797225	-54985060425966	-33798707222132	-38014383203602	-43535117941880	-34052483107649	-32896597262027	-29154058459008	-1232709423251	-288671858663074	-253573740313877	-1966004452892960	-13688814478335704	-96137943401194658	-672689554914872688	-4709097464185699941	-4709057463173088687	-32963394007315274016	-230743659372488308148	-1615205707278084029903	-11306439929899881351259	-79145079622264846763165	-79145079645608272607885	-79145079647448297051242	-79145079649199299316237	-79145079636562622027582	-79145079628753988787919	-79145079649517243902878	-79145079643288732060693	-79145079634181887269183	-79145079645206024645780	-79145079634977299828672	-401072413545986	-79145079634239099054056	-351216516238637	-255355055283139	-508043721476277	-407268952839315	-518904463666575	-11306440045432538854218	-378305420320912	-265768390737773	-343528602851378	-310003857772525	-401345447901720	-1615205804760497324438	-104006966098847	-201861096876110	-155189922303311	-283254920908764	-245364035885913	-230743859693445633752	-32963470066696529759	-4709126608430196582	-672990101544298671	-96162593367973265	-701336744187653	-14027347171044480	-702338626299541	-703892416005758	-704510009907851	-703504541484199	-701792275875740	-2231358694841570	-702345449949766	-704041979135453	-704510696838774	-703543785774158	-701761574192287	-3574118424625049	-3566718866297111	-17232148337851405	-22870201529378392	-17697083230996561	-17050245604833294
1155042077425	-29588523621924	-37938633619527	-49645617807080	-39602936279787	-47048840871658	-18062469412840	-43945784478708	-45045514907201	-45149355932046	-48230285985725	-46976973050947	-34126101176393	-42944696686967	-43074746996141	-45044501161838	-48952503799036	-54985060427440	-33798707222865	-38014383204298	-43535117942844	-34052483108435	-32896597262802	-29154058459407	-1232709423282	-288671858669390	-253573740319568	-1966004452936396	-13688814478638579	-96137943403321563	-672689554929755330	-4709097464289883942	-4709057463277271765	-32963394008044554633	-230743659377593270770	-1615205707313818770001	-11306439930150024531414	-79145079624015849027336	-79145079647359274872767	-79145079649199299316237	-79145079650950301581536	-79145079638313624292289	-79145079630504991052387	-79145079651268246167900	-79145079645039734325285	-79145079635932889533509	-79145079646957026910445	-79145079636728302093065	-401072413555443	-79145079635990101318935	-351216516246449	-255355055289635	-508043721487148	-407268952848352	-518904463677894	-11306440045682682037851	-378305420329165	-265768390744815	-343528602858721	-310003857780204	-401345447911212	-1615205804796232067629	-104006966102018	-201861096880786	-155189922306321	-283254920916226	-245364035892318	-230743859698550601578	-32963470067425813069	-4709126608534381404	-672990101559187587	-96162593370100691	-701336744202955	-14027347171354832	-702338626315032	-703892416021249	-704510009923286	-703504541499536	-701792275891049	-2231358694891305	-702345449965257	-704041979150951	-704510696854195	-703543785789516	-701761574207715	-3574118424704366	-3566718866376295	-17232148338214593	-22870201529849870	-17697083231362640	-17050245605185212
1155042077212	-29588523616690	-37938633612593	-49645617798285	-39602936272982	-47048840863510	-18062469410246	-43945784470492	-45045514899558	-45149355923853	-48230285977306	-46976973042643	-34126101170280	-42944696679949	-43074746988828	-45044501154337	-48952503790060	-54985060418251	-33798707217448	-38014383198651	-43535117935942	-34052483103061	-32896597257439	-29154058455236	-1232709423046	-288671858623466	-253573740278871	-1966004452622740	-13688814476452784	-96137943387971874	-672689554822350341	-4709097463538007056	-4709057462525401177	-32963394002781463634	-230743659340751647970	-1615205707055927396893	-11306439928344784922006	-79145079611379171743445	-79145079634722597584607	-79145079636562622027582	-79145079638313624292289	-79145079625676947005690	-79145079617868313766875	-79145079638631568879343	-79145079632403057038139	-79145079623296212247825	-79145079634320349622758	-79145079624091624807146	-401072413490406	-79145079623353424032037	-351216516190491	-255355055247495	-508043721407082	-407268952783091	-518904463595189	-11306440043877442409239	-378305420269182	-265768390700029	-343528602804135	-310003857729041	-401345447846126	-1615205804538340676949	-104006966083230	-201861096847557	-155189922281716	-283254920868311	-245364035851263	-230743859661708945503	-32963470062162707886	-4709126607782499609	-672990101451735704	-96162593354747024	-701336744091956	-14027347169115973	-702338626203550	-703892415909592	-704510009811636	-703504541388208	-701792275779987	-2231358694534375	-702345449853796	-704041979039238	-704510696742580	-703543785678146	-701761574096415	-3574118424134853	-3566718865808091	-17232148335532382	-22870201526300751	-17697083228618052	-17050245602540731
1155042077120	-29588523613897	-37938633608866	-49645617793420	-39602936268906	-47048840858761	-18062469408618	-43945784466029	-45045514895075	-45149355919413	-48230285972522	-46976973038042	-34126101167028	-42944696675684	-43074746984481	-45044501149758	-48952503785177	-54985060412842	-33798707214151	-38014383194676	-43535117931583	-34052483099550	-32896597254211	-29154058452232	-1232709422979	-288671858594916	-253573740253973	-1966004452428578	-13688814475102386	-96137943378486588	-672689554755981351	-4709097463073396663	-4709057462060794952	-32963393999529220221	-230743659317985954779	-1615205706896567534687	-11306439927229265889824	-79145079603570538505979	-79145079626913964345069	-79145079628753988787919	-79145079630504991052387	-79145079617868313766875	-79145079610059680529200	-79145079630822935639011	-79145079624594423798534	-79145079615487579009225	-79145079626511716383153	-79145079616282991568481	-401072413450779	-79145079615544790793785	-351216516155519	-255355055222274	-508043721356185	-407268952742869	-518904463543865	-11306440042761923364872	-378305420231445	-265768390674353	-343528602770241	-310003857698689	-401345447806450	-1615205804378980805635	-104006966073801	-201861096828293	-155189922266820	-283254920841200	-245364035827400	-230743859638943232470	-32963470058910457402	-4709126607317886355	-672990101385336322	-96162593345259343	-701336744021697	-14027347167730876	-702338626133249	-703892415839130	-704510009741139	-703504541317753	-701792275709707	-2231358694314232	-702345449783460	-704041978968769	-704510696672041	-703543785607698	-701761574026191	-3574118423778938	-3566718865452596	-17232148333777986	-22870201523978739	-17697083226817253	-17050245600807699
1155042077398	-29588523621415	-37938633618689	-49645617806442	-39602936279960	-47048840871282	-18062469412916	-43945784478059	-45045514906993	-45149355931340	-48230285985346	-46976973050400	-34126101175861	-42944696686962	-43074746996055	-45044501162051	-48952503798343	-54985060427301	-33798707222952	-38014383205066	-43535117943102	-34052483108753	-32896597262852	-29154058460081	-1232709423199	-288671858671042	-253573740320305	-1966004452944667	-13688814478693259	-96137943403708014	-672689554932457435	-4709097464308801649	-4709057463296188952	-32963394008176976675	-230743659378520222669	-1615205707320307435300	-11306439930195445186548	-79145079624333793615122	-79145079647677219459637	-79145079649517243902878	-79145079651268246167900	-79145079638631568879343	-79145079630822935639011	-79145079651586190755764	-79145079645357678913431	-79145079636250834121475	-79145079647274971498097	-79145079637046246680804	-401072413555863	-79145079636308045904936	-351216516247919	-255355055289159	-508043721490648	-407268952849640	-518904463680120	-11306440045728102693663	-378305420331370	-265768390743030	-343528602860233	-310003857779595	-401345447911681	-1615205804802720731342	-104006966099694	-201861096880198	-155189922306692	-283254920914217	-245364035890960	-230743859699477553030	-32963470067558233770	-4709126608553299037	-672990101561892695	-96162593370487210	-701336744207743	-14027347171412904	-702338626319372	-703892416025603	-704510009927780	-703504541504226	-701792275895732	-2231358694899796	-702345449969625	-704041979155361	-704510696858759	-703543785794178	-701761574212202	-3574118424720858	-3566718866393200	-17232148338406085	-22870201530108492	-17697083231566137	-17050245605379987
1155042077282	-29588523618654	-37938633614773	-49645617801577	-39602936276202	-47048840866840	-18062469411852	-43945784473327	-45045514902980	-45149355926712	-48230285980728	-46976973045901	-34126101172550	-42944696683283	-43074746992141	-45044501157988	-48952503793213	-54985060422548	-33798707220276	-38014383202285	-43535117939619	-34052483106010	-32896597260242	-29154058458135	-1232709423101	-288671858648358	-253573740300223	-1966004452790070	-13688814477615942	-96137943396142317	-672689554879518366	-4709097463938207663	-4709057462925598280	-32963394005582843440	-230743659360361296969	-1615205707193194948700	-11306439929305657782256	-79145079618105281775512	-79145079641448707617802	-79145079643288732060693	-79145079645039734325285	-79145079632403057038139	-79145079624594423798534	-79145079645357678913431	-79145079639129167072176	-79145079630022322281020	-79145079641046459656627	-79145079630817734840252	-401072413523047	-79145079630079534063545	-351216516219702	-255355055267480	-508043721450797	-407268952817615	-518904463639233	-11306440044838315278993	-378305420301599	-265768390720175	-343528602833493	-310003857754122	-401345447878830	-1615205804675608235888	-104006966090279	-201861096864070	-155189922294995	-283254920890172	-245364035869701	-230743859681318610669	-32963470064964093305	-4709126608182702566	-672990101508930674	-96162593362919454	-701336744152611	-14027347170308927	-702338626263925	-703892415970079	-704510009872333	-703504541448954	-701792275840607	-2231358694723389	-702345449914164	-704041979099823	-704510696803298	-703543785738906	-701761574156895	-3574118424436742	-3566718866109588	-17232148337074510	-22870201528358016	-17697083230206779	-17050245604071246
1155042077141	-29588523615201	-37938633610239	-49645617795733	-39602936271398	-47048840861228	-18062469409926	-43945784467947	-45045514897709	-45149355921295	-48230285974936	-46976973040332	-34126101168571	-42944696678268	-43074746986970	-45044501152638	-48952503787349	-54985060416070	-33798707216417	-38014383197860	-43535117934620	-34052483102014	-32896597256451	-29154058454795	-1232709422968	-288671858615108	-253573740271078	-1966004452563777	-13688814476040892	-96137943385080158	-672689554802115217	-4709097463396354265	-4709057462383749625	-32963394001789903712	-230743659333810730599	-1615205707007340973298	-11306439928004679957247	-79145079608998436986903	-79145079632341862826545	-79145079634181887269183	-79145079635932889533509	-79145079623296212247825	-79145079615487579009225	-79145079636250834121475	-79145079630022322281020	-79145079620915477491080	-79145079631939614865410	-79145079621710890050260	-401072413476896	-79145079620972689273544	-351216516179207	-255355055237898	-508043721392158	-407268952770708	-518904463579670	-11306440043537337440112	-378305420257919	-265768390689585	-343528602793992	-310003857718233	-401345447832623	-1615205804489754249101	-104006966078372	-201861096841047	-155189922277306	-283254920857671	-245364035841477	-230743859654768020862	-32963470061171144698	-4709126607640845754	-672990101431492684	-96162593351854414	-701336744071621	-14027347168694405	-702338626182837	-703892415888802	-704510009791021	-703504541367747	-701792275759624	-2231358694466615	-702345449833048	-704041979018539	-704510696721972	-703543785657727	-701761574075856	-3574118424024953	-3566718865698576	-17232148335077907	-22870201525713535	-17697083228159363	-17050245602100956
1155042077317	-29588523619525	-37938633615882	-49645617802967	-39602936277030	-47048840867996	-18062469412418	-43945784474435	-45045514904165	-45149355927916	-48230285981903	-46976973047210	-34126101173598	-42944696684347	-43074746993110	-45044501158974	-48952503794538	-54985060423865	-33798707221134	-38014383202979	-43535117940658	-34052483106716	-32896597261070	-29154058458703	-1232709423164	-288671858655224	-253573740306474	-1966004452837523	-13688814477947685	-96137943398471177	-672689554895814369	-4709097464052285590	-4709057463039675449	-32963394006381382807	-230743659365951071036	-1615205707232323368692	-11306439929579556722565	-79145079620022574359619	-79145079643366000202804	-79145079645206024645780	-79145079646957026910445	-79145079634320349622758	-79145079626511716383153	-79145079647274971498097	-79145079641046459656627	-79145079631939614865410	-79145079642963752241444	-79145079632735027424766	-401072413533134	-79145079631996826648452	-351216516228137	-255355055273934	-508043721462613	-407268952827639	-518904463651966	-11306440045112214221611	-378305420310503	-265768390727462	-343528602841921	-310003857762074	-401345447888889	-1615205804714736658767	-104006966093702	-201861096869656	-155189922299069	-283254920898117	-245364035876323	-230743859686908389696	-32963470065762634972	-4709126608296781244	-672990101525233338	-96162593365248935	-701336744168921	-14027347170647958	-702338626280410	-703892415986578	-704510009888839	-703504541465348	-701792275856987	-2231358694777688	-702345449930621	-704041979116329	-704510696819755	-703543785755342	-701761574173317	-3574118424522499	-3566718866194995	-17232148337447204	-22870201528856934	-17697083230590547	-17050245604443058
1155042077150	-29588523615453	-37938633610513	-49645617796145	-39602936271590	-47048840861623	-18062469410139	-43945784468312	-45045514898098	-45149355921633	-48230285975275	-46976973040722	-34126101168862	-42944696678583	-43074746987265	-45044501152931	-48952503787782	-54985060416487	-33798707216749	-38014383198140	-43535117935077	-34052483102314	-32896597256808	-29154058454992	-1232709422970	-288671858617931	-253573740273683	-1966004452583482	-13688814476178503	-96137943386046326	-672689554808875815	-4709097463443680909	-4709057462431075971	-32963394002121187650	-230743659336129717551	-1615205707023573882636	-11306439928118310322706	-79145079609793849546029	-79145079633137275386002	-79145079634977299828672	-79145079636728302093065	-79145079624091624807146	-79145079616282991568481	-79145079637046246680804	-79145079630817734840252	-79145079621710890050260	-79145079632735027424766	-79145079622506302609604	-401072413481117	-79145079621768101832989	-351216516182581	-255355055240600	-508043721396932	-407268952774740	-518904463584934	-11306440043650967806598	-378305420261433	-265768390692672	-343528602797240	-310003857721453	-401345447836844	-1615205804505987159634	-104006966079695	-201861096843196	-155189922278664	-283254920860996	-245364035844270	-230743859657087009905	-32963470061502429666	-4709126607688172656	-672990101438255993	-96162593352820701	-701336744078341	-14027347168835056	-702338626189641	-703892415895606	-704510009797839	-703504541374523	-701792275766379	-2231358694489043	-702345449839845	-704041979025371	-704510696728769	-703543785664531	-701761574082611	-3574118424060282	-3566718865733905	-17232148335235197	-22870201525921442	-17697083228320720	-17050245602257756
848	-21577	-27768	-36277	-28822	-34290	-13017	-32176	-32755	-33033	-35177	-34262	-24922	-31211	-31334	-32770	-35855	-39957	-24511	-27442	-31553	-24664	-23801	-20979	-895	-208968	-183619	-1423185	-9909879	-69597757	-486985001	-3409090407	-3409061406	-23863423654	-167043894603	-1169307328250	-8185151282536	-57296059059516	-57296059076594	-57296059077998	-57296059079349	-57296059070058	-57296059064397	-57296059079409	-57296059074721	-57296059068128	-57296059076162	-57296059068731	-290960	-57296059068531	-254626	-185563	-367826	-294810	-375777	-8185151366400	-273907	-193218	-248617	-224761	-291151	-1169307399124	-75750	-146238	-112220	-205728	-178532	-167044039720	-23863479029	-3409111537	-487202098	-69615640	-507682	-10154742	-508486	-509609	-510012	-509257	-508006	-1615660	-508492	-509713	-510019	-509283	-508026	-2589481	-2584127	-12461925	-16533762	-12796126	-12328540
165006011033	-4226931945197	-5419804801764	-7092231113958	-5657562324581	-6721262980384	-2580352772796	-6277969210039	-6435073556953	-6449907989076	-6890040853797	-6710996148862	-4875157309997	-6134956668407	-6153535283987	-6434928736170	-6993214827103	-7855008631004	-4828386745214	-5430626170993	-6219302562084	-4864640443131	-4699513893798	-4164865493406	-176101346153	-41238836944957	-36224820038813	-280857778937812	-1955544925150169	-13733991912164181	-96098507828943130	-672728209057108354	-672722494626736286	-4709056285973390238	-32963379904853932726	-230743672429786937205	-1615205704001836152744	-11306439944150806967081	-11306439947485582087265	-11306439947748442722008	-11306439947998585902705	-11306439946193346290291	-11306439945077827256255	-11306439948044006557848	-11306439947154219151935	-11306439945853241324792	-11306439947428118092636	-11306439945966871690427	-57296059068531	-11306439945861414437058	-50173788025722	-36479293605919	-72577674484411	-58181278967356	-74129209082845	-1615205720506501507588	-54043631465353	-37966912956417	-49075514684840	-44286265388826	-57335063976486	-230743686355845977113	-14858138011834	-28837299548997	-22169988896766	-40464988694728	-35052005120892	-32963408522133546006	-4709067151599282246	-672732372520607200	-96141443061710993	-13737513335989114	-100190963438550	-2003906738386107	-100334089454542	-100556059412534	-100644287112805	-100500648766580	-100256039393982	-318765527781354	-100335064261716	-100577425573913	-100644385245792	-100506255093716	-100251653439221	-510588346289704	-509531266528732	-2461735476417812	-3267171646498249	-2528154746855115	-2435749371704642
